,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Permutation
ENSG00000249738.8,8467,ENSG00000249738.8,ENSG00000249738,antisense,,285626.0,InGen,0.152941985920593,6,ENST00000521472.5|ENST00000515337.1|ENST00000635333.1|ENST00000636261.1|ENST00000636819.1|ENST00000636943.1,-0.345527886450102,1.33436273603709,-3.25626585939399,0.0014889196161099,0.0296763699158608,-1.21200511250493,0.1061116939986,07
ENSG00000117758.13,3846,ENSG00000117758.13,ENSG00000117758,protein_coding,STX12,23673.0,InGen,11.8964036671879,5,ENST00000373943.8|ENST00000440806.2|ENST00000468761.1|ENST00000481874.1|ENST00000472285.1,0.100227747681095,6.50286895509444,3.25624579415998,0.0014890157584753,0.0296763699158608,-1.62369590693824,0.0307801542072936,07
ENSG00000137106.17,7226,ENSG00000137106.17,ENSG00000137106,protein_coding,GRHPR,9380.0,InGen,3.97392306941826,12,ENST00000493368.5|ENST00000318158.10|ENST00000460882.5|ENST00000487399.5|ENST00000377824.8|ENST00000491488.5|ENST00000607784.1|ENST00000497693.1|ENST00000480596.5|ENST00000494290.1|ENST00000482603.1|ENST00000512404.2,-0.126284057534289,5.86201108931218,-3.25583612126524,0.0014909799695565,0.0296798466165305,-1.63489958715362,0.0387869821547448,07
ENSG00000182376.2,2238,ENSG00000182376.2,ENSG00000182376,antisense,,339059.0,InGen,0.14448599880413,2,ENST00000333666.1|ENST00000567588.1,-0.407607598788045,-0.859351003519653,-3.25566750055519,0.0014917891381688,0.0296798466165305,-1.18197817098358,0.125199394200586,07
ENSG00000177119.15,8235,ENSG00000177119.15,ENSG00000177119,protein_coding,ANO6,196527.0,InGen,2.01447618337357,7,ENST00000426898.2|ENST00000425752.6|ENST00000423947.7|ENST00000550630.5|ENST00000320560.12|ENST00000441606.2|ENST00000551667.1,0.225126299383891,4.94434722231162,3.25511974983482,0.0014944204865329,0.0296924154788953,-1.61785137883774,0.0691606812300268,07
ENSG00000166508.17,4386,ENSG00000166508.17,ENSG00000166508,protein_coding,MCM7,4176.0,InGen,3.09404362888618,13,ENST00000489841.5|ENST00000354230.7|ENST00000621318.4|ENST00000343023.10|ENST00000485286.5|ENST00000303887.9|ENST00000491245.6|ENST00000493352.1|ENST00000463722.5|ENST00000425308.5|ENST00000467516.5|ENST00000465688.1|ENST00000465738.1,-0.21431105225689,4.69035784356439,-3.25499488777243,0.0014950209194715,0.0296924154788953,-1.59628005126929,0.0658406724575703,07
ENSG00000224775.2,2703,ENSG00000224775.2,ENSG00000224775,unprocessed_pseudogene,BRAFP1,,InGen,0.146707557991375,1,ENST00000445336.2,0.289056052633416,-0.56591335059684,3.25426330022456,0.0014985434833854,0.0297365188188736,-1.17257457108776,0.0888238061786424,07
ENSG00000146950.12,8191,ENSG00000146950.12,ENSG00000146950,protein_coding,SHROOM2,357.0,InGen,1.22376769509249,4,ENST00000380913.7|ENST00000493668.1|ENST00000418909.6|ENST00000452575.1,-0.143798417547104,4.29697973694694,-3.25345371525249,0.001502450631587,0.0297632900555474,-1.56362371080989,0.0441986977939671,07
ENSG00000267072.2,2630,ENSG00000267072.2,ENSG00000267072,lincRNA,,,InGen,0.280842991135409,2,ENST00000588778.1|ENST00000632058.1,-0.275239083250792,0.39186934712947,-3.25344373910217,0.0015024988368671,0.0297632900555474,-1.18122805715624,0.0845993062497977,07
ENSG00000168743.12,6117,ENSG00000168743.12,ENSG00000168743,protein_coding,NPNT,255743.0,InGen,0.599031420865449,16,ENST00000504304.5|ENST00000379987.6|ENST00000453617.6|ENST00000427316.6|ENST00000514622.5|ENST00000305572.12|ENST00000506666.5|ENST00000503451.5|ENST00000514837.1|ENST00000513430.5|ENST00000506056.5|ENST00000511518.1|ENST00000505821.1|ENST00000514632.1|ENST00000504787.1|ENST00000505917.1,0.28773692648163,2.53193562887188,3.25310052523672,0.0015041581436873,0.0297703396896172,-1.35048190918543,0.0884500568763372,07
ENSG00000146083.11,5660,ENSG00000146083.11,ENSG00000146083,protein_coding,RNF44,22838.0,InGen,2.19436109895947,8,ENST00000274811.8|ENST00000506378.1|ENST00000513029.5|ENST00000515051.1|ENST00000508478.1|ENST00000504160.1|ENST00000504434.1|ENST00000509404.1,-0.136156436393568,4.5988263565826,-3.25222326330767,0.0015084071438783,0.0298222890392055,-1.59788243624105,0.0418656486255776,07
ENSG00000149600.11,2584,ENSG00000149600.11,ENSG00000149600,protein_coding,COMMD7,149951.0,InGen,3.82432373372647,4,ENST00000278980.10|ENST00000610160.1|ENST00000446419.6|ENST00000474815.2,-0.111197830498371,4.32982002182166,-3.25201977930273,0.0015093943138932,0.0298222890392055,-1.56674547075008,0.034193466843616,07
ENSG00000278962.1,2272,ENSG00000278962.1,ENSG00000278962,TEC,,,InGen,0.174077827045449,1,ENST00000624058.1,0.413393085537099,-0.548452487642446,3.25115565567636,0.0015135931925547,0.0298794023491369,-1.18168588760132,0.127152658721625,07
ENSG00000258520.1,578,ENSG00000258520.1,ENSG00000258520,lincRNA,,,InGen,0.929703576651926,1,ENST00000556316.1,0.552394275651946,-0.543125091600776,3.24932307883305,0.0015225340011546,0.0300299452386639,-1.18492233641705,0.17000287821497,07
ENSG00000173327.7,10564,ENSG00000173327.7,ENSG00000173327,protein_coding,MAP3K11,4296.0,InGen,1.64767720294147,13,ENST00000309100.7|ENST00000532507.5|ENST00000530153.5|ENST00000524848.5|ENST00000534432.1|ENST00000526647.1|ENST00000524856.1|ENST00000533032.1|ENST00000530949.1|ENST00000526293.1|ENST00000529839.1|ENST00000534110.1|ENST00000527304.1,-0.199622388492033,5.06175034302655,-3.24812218347118,0.0015284196577957,0.0301095061672218,-1.64134298676112,0.061457783056271,07
ENSG00000097096.8,6451,ENSG00000097096.8,ENSG00000097096,protein_coding,SYDE2,84144.0,InGen,0.593651687747193,2,ENST00000341460.5|ENST00000234668.6,0.159035495594195,2.95836464449716,3.24796240468912,0.0015292043412424,0.0301095061672218,-1.41357814339466,0.0489646971789432,07
ENSG00000086015.20,7877,ENSG00000086015.20,ENSG00000086015,protein_coding,MAST2,23139.0,InGen,2.06164723511849,10,ENST00000470809.1|ENST00000361297.6|ENST00000372008.6|ENST00000482881.1|ENST00000488619.1|ENST00000372009.3|ENST00000467367.5|ENST00000498668.1|ENST00000477968.1|ENST00000492813.1,-0.0962641111527613,4.95890201772172,-3.24712539059606,0.0015333211159475,0.0301645601104584,-1.63983595583708,0.0296459482074668,07
ENSG00000164088.17,3571,ENSG00000164088.17,ENSG00000164088,protein_coding,PPM1M,132160.0,InGen,1.87414671006171,9,ENST00000323588.8|ENST00000457454.5|ENST00000467471.5|ENST00000296487.8|ENST00000409502.7|ENST00000489606.5|ENST00000472955.1|ENST00000482724.1|ENST00000443681.1,-0.180958539207678,3.78282587638745,-3.24593649105321,0.0015391863868308,0.0302538873280684,-1.5156199623785,0.0557492544005266,07
ENSG00000125991.18,6012,ENSG00000125991.18,ENSG00000125991,protein_coding,ERGIC3,51614.0,InGen,4.45792468906275,19,ENST00000348547.6|ENST00000357394.8|ENST00000447986.5|ENST00000486268.5|ENST00000438317.5|ENST00000279052.10|ENST00000416206.5|ENST00000411577.5|ENST00000413587.5|ENST00000461043.6|ENST00000496172.5|ENST00000489071.5|ENST00000482338.5|ENST00000465298.1|ENST00000475211.1|ENST00000442139.5|ENST00000451605.1|ENST00000488935.5|ENST00000488384.1,-0.0856365273481745,5.75844280280293,-3.24476335086586,0.0015449944271388,0.0303419369869741,-1.66511029125396,0.0263922259000252,07
ENSG00000179954.15,7314,ENSG00000179954.15,ENSG00000179954,protein_coding,SSC5D,284297.0,InGen,0.271151403822297,5,ENST00000594321.5|ENST00000588254.1|ENST00000587166.5|ENST00000389623.10|ENST00000589020.1,-0.26735618389531,1.91080833768372,-3.24421168784663,0.0015477326912091,0.0303696002295671,-1.3042596813373,0.0824102153681499,07
ENSG00000061656.9,2240,ENSG00000061656.9,ENSG00000061656,protein_coding,SPAG4,6676.0,InGen,0.158910991066995,7,ENST00000374273.7|ENST00000463973.5|ENST00000462896.1|ENST00000454819.1|ENST00000468248.5|ENST00000498203.1|ENST00000430878.1,0.308382476059618,-0.531011720265657,3.24378731649106,0.0015498422044499,0.0303728473480956,-1.2009189678776,0.0950686484566466,07
ENSG00000162032.15,3192,ENSG00000162032.15,ENSG00000162032,protein_coding,SPSB3,90864.0,InGen,2.20106239785388,12,ENST00000566339.5|ENST00000564709.5|ENST00000569380.5|ENST00000567868.5|ENST00000563741.5|ENST00000301717.8|ENST00000563668.5|ENST00000563705.5|ENST00000569769.1|ENST00000565550.1|ENST00000564070.1|ENST00000568416.1,-0.132176481217704,3.8166959426075,-3.24364348362279,0.0015505577936899,0.0303728473480956,-1.53555013375976,0.0407493862642626,07
ENSG00000196139.13,4532,ENSG00000196139.13,ENSG00000196139,protein_coding,AKR1C3,8644.0,InGen,1.69636310172592,11,ENST00000605781.5|ENST00000470862.6|ENST00000480822.5|ENST00000602997.5|ENST00000439082.7|ENST00000605149.5|ENST00000380554.4|ENST00000480697.6|ENST00000605322.1|ENST00000603312.1|ENST00000603484.1,-0.255976347077942,3.9281335366518,-3.24285469981209,0.0015544875908991,0.0304237331415059,-1.54793299359956,0.0789354968919128,07
ENSG00000136943.10,4700,ENSG00000136943.10,ENSG00000136943,protein_coding,CTSV,1515.0,InGen,0.167090357327467,3,ENST00000538255.5|ENST00000259470.5|ENST00000479932.1,0.465484382793354,0.31019397420851,3.24125464334761,0.0015624877878356,0.0305414825343703,-1.21639933212863,0.143612407543702,07
ENSG00000073737.16,3750,ENSG00000073737.16,ENSG00000073737,protein_coding,DHRS9,10170.0,InGen,0.256657444375089,8,ENST00000602501.5|ENST00000357546.6|ENST00000432060.6|ENST00000428522.5|ENST00000450153.1|ENST00000421653.5|ENST00000436483.6|ENST00000412271.1,-0.526686568655988,0.717212267715731,-3.24082251336767,0.0015646549934579,0.0305414825343703,-1.22211546364198,0.162516326174458,07
ENSG00000144339.11,6632,ENSG00000144339.11,ENSG00000144339,protein_coding,TMEFF2,23671.0,InGen,2.18592637770872,4,ENST00000392314.5|ENST00000272771.9|ENST00000487771.1|ENST00000409056.3,-0.21749885087964,4.83844210853405,-3.24058123391734,0.001565866270833,0.0305414825343703,-1.64483877051966,0.0671172345884135,07
ENSG00000198363.16,20047,ENSG00000198363.16,ENSG00000198363,protein_coding,ASPH,444.0,InGen,2.17472842281914,29,ENST00000379454.8|ENST00000521909.1|ENST00000524173.5|ENST00000521499.5|ENST00000522349.5|ENST00000523897.5|ENST00000523927.5|ENST00000522919.5|ENST00000356457.9|ENST00000445642.6|ENST00000519234.5|ENST00000518068.5|ENST00000517903.5|ENST00000517847.6|ENST00000518441.1|ENST00000522835.5|ENST00000519678.5|ENST00000519264.5|ENST00000518306.5|ENST00000520198.1|ENST00000517856.5|ENST00000517928.1|ENST00000389204.8|ENST00000522603.5|ENST00000379449.10|ENST00000517661.5|ENST00000522325.1|ENST00000522036.1|ENST00000522343.1,0.178878332407161,6.4075860596906,3.24053266020307,0.0015661102276202,0.0305414825343703,-1.67238743203267,0.0552002868552949,07
ENSG00000160194.17,6345,ENSG00000160194.17,ENSG00000160194,protein_coding,NDUFV3,4731.0,InGen,3.27192273771022,4,ENST00000460259.1|ENST00000354250.6|ENST00000340344.4|ENST00000460740.1,-0.103499169714298,5.3919670457102,-3.24031777179369,0.0015671899093818,0.0305414825343703,-1.67639729831083,0.0319410554777182,07
ENSG00000163075.12,9655,ENSG00000163075.12,ENSG00000163075,protein_coding,CFAP221,200373.0,InGen,0.505303326109926,17,ENST00000295220.10|ENST00000463985.6|ENST00000413057.6|ENST00000442513.7|ENST00000594033.5|ENST00000413369.7|ENST00000598644.5|ENST00000594371.1|ENST00000488358.1|ENST00000475569.2|ENST00000594141.1|ENST00000597189.1|ENST00000599827.1|ENST00000443972.5|ENST00000600951.1|ENST00000434869.1|ENST00000464578.1,0.219354304202118,3.19965437191857,3.23958438512567,0.0015708799565748,0.0305872960001453,-1.47524541909916,0.0677106314036047,07
ENSG00000163251.3,6708,ENSG00000163251.3,ENSG00000163251,protein_coding,FZD5,7855.0,InGen,0.521859749000906,1,ENST00000295417.3,0.264330762181563,2.64686206491749,3.23909440220488,0.0015733498287636,0.0306092930911094,-1.40674934910561,0.0816063780054175,07
ENSG00000124486.12,13962,ENSG00000124486.12,ENSG00000124486,protein_coding,USP9X,8239.0,InGen,9.41510995588758,8,ENST00000378308.6|ENST00000324545.8|ENST00000467173.1|ENST00000465386.1|ENST00000463829.1|ENST00000462850.1|ENST00000487625.1|ENST00000485180.1,0.0865260479648508,7.99835908572832,3.23849404644856,0.0015763809994194,0.0306421634270125,-1.62741263550681,0.0267179888935532,07
ENSG00000198912.10,4388,ENSG00000198912.10,ENSG00000198912,protein_coding,C1orf174,339448.0,InGen,1.01999445149846,3,ENST00000486765.5|ENST00000361605.3|ENST00000474140.1,-0.124202773586027,3.16990369155231,-3.23717587575708,0.0015830555091139,0.0307126846690798,-1.46458955232916,0.038367632267425,07
ENSG00000273125.1,1487,ENSG00000273125.1,ENSG00000273125,lincRNA,,101929607.0,InGen,0.545884176014292,1,ENST00000609293.1,0.327224969000821,0.68010216251234,3.23713061818677,0.0015832851365927,0.0307126846690798,-1.23901592086817,0.101084882754626,07
ENSG00000139437.17,9054,ENSG00000139437.17,ENSG00000139437,protein_coding,TCHP,84260.0,InGen,0.994367207112106,10,ENST00000537218.1|ENST00000544838.5|ENST00000405876.8|ENST00000312777.9|ENST00000536408.2|ENST00000549550.1|ENST00000551627.1|ENST00000537880.1|ENST00000549524.1|ENST00000550780.1,-0.151982976414166,4.13062428861377,-3.23698128974332,0.0015840430183965,0.0307126846690798,-1.59513137856488,0.0469520713313169,07
ENSG00000250508.1,3252,ENSG00000250508.1,ENSG00000250508,lincRNA,,105369364.0,InGen,0.0416814621164589,1,ENST00000512200.1,-0.711470845451578,-2.25878460972987,-3.23656662206467,0.001586149342762,0.0307274393457888,-1.38278167309686,0.219822709843593,07
ENSG00000165795.22,7550,ENSG00000165795.22,ENSG00000165795,protein_coding,NDRG2,57447.0,InGen,48.452582267274,79,ENST00000298687.9|ENST00000350792.7|ENST00000397858.5|ENST00000556716.5|ENST00000557633.5|ENST00000554104.5|ENST00000555158.5|ENST00000553503.5|ENST00000397853.7|ENST00000360463.7|ENST00000556147.5|ENST00000557353.5|ENST00000397851.6|ENST00000554143.5|ENST00000397847.6|ENST00000298684.9|ENST00000555650.5|ENST00000397844.6|ENST00000403829.7|ENST00000397856.7|ENST00000553593.5|ENST00000553793.5|ENST00000556008.5|ENST00000557416.5|ENST00000635386.1|ENST00000556366.5|ENST00000556974.5|ENST00000555026.5|ENST00000554277.5|ENST00000553867.5|ENST00000449431.6|ENST00000557169.5|ENST00000555695.5|ENST00000555869.5|ENST00000557182.5|ENST00000555733.5|ENST00000555384.5|ENST00000554094.5|ENST00000366204.6|ENST00000553741.5|ENST00000557728.5|ENST00000553567.1|ENST00000557305.1|ENST00000557198.5|ENST00000553442.5|ENST00000556420.5|ENST00000553784.5|ENST00000557149.5|ENST00000555142.5|ENST00000555767.5|ENST00000554531.5|ENST00000557264.5|ENST00000557676.5|ENST00000556924.5|ENST00000556329.6|ENST00000554379.5|ENST00000554398.5|ENST00000554472.5|ENST00000554483.5|ENST00000555657.5|ENST00000557616.5|ENST00000557274.5|ENST00000556457.5|ENST00000556688.5|ENST00000553862.1|ENST00000557669.5|ENST00000557113.5|ENST00000553900.5|ENST00000557318.1|ENST00000554561.5|ENST00000554419.5|ENST00000553563.5|ENST00000554489.5|ENST00000556561.5|ENST00000554893.5|ENST00000554833.5|ENST00000554415.5|ENST00000557167.1|ENST00000622747.1,-0.152561791873905,9.4921758537858,-3.23493922426909,0.0015944410599827,0.0308183216793576,-1.57715188279897,0.0471606361966122,07
ENSG00000104835.14,3231,ENSG00000104835.14,ENSG00000104835,protein_coding,SARS2,54938.0,InGen,0.385258922942828,14,ENST00000594259.1|ENST00000221431.10|ENST00000594171.5|ENST00000430193.7|ENST00000598831.5|ENST00000600042.5|ENST00000597490.1|ENST00000455102.6|ENST00000598563.5|ENST00000602034.1|ENST00000600448.5|ENST00000598343.5|ENST00000598598.5|ENST00000593754.1,-0.1739771366562,1.35490423388389,-3.23487089947577,0.0015947900628359,0.0308183216793576,-1.27929487656718,0.0537817866810061,07
ENSG00000135441.7,1656,ENSG00000135441.7,ENSG00000135441,protein_coding,BLOC1S1,2647.0,InGen,5.00722776233402,6,ENST00000548925.5|ENST00000549147.1|ENST00000553100.1|ENST00000547076.5|ENST00000551926.1|ENST00000548556.1,-0.184309561240713,4.04472459938666,-3.23485160608668,0.0015948886263135,0.0308183216793576,-1.5774457640788,0.0569762028322774,07
ENSG00000140092.14,4973,ENSG00000140092.14,ENSG00000140092,protein_coding,FBLN5,10516.0,InGen,1.68973233922332,9,ENST00000556961.1|ENST00000267620.14|ENST00000342058.8|ENST00000556154.5|ENST00000554121.2|ENST00000557088.5|ENST00000557462.5|ENST00000554468.5|ENST00000557570.1,0.205301618962535,4.05978529338038,3.23400226050544,0.0015992332839285,0.0308287236526838,-1.59953772369022,0.063482212572866,07
ENSG00000162076.12,1365,ENSG00000162076.12,ENSG00000162076,protein_coding,FLYWCH2,114984.0,InGen,4.11871875363464,5,ENST00000396958.7|ENST00000293981.10|ENST00000573965.1|ENST00000572006.1|ENST00000572786.1,-0.193134002294265,3.47966225882811,-3.2334324232081,0.0016021543574526,0.0308287236526838,-1.51530601200132,0.0597303351410834,07
ENSG00000128274.15,2943,ENSG00000128274.15,ENSG00000128274,protein_coding,A4GALT,53947.0,InGen,0.353860133907394,5,ENST00000401850.5|ENST00000249005.2|ENST00000381278.3|ENST00000483026.1|ENST00000465765.2,0.343533519387504,0.774781188858789,3.23314358602052,0.0016036368809474,0.0308287236526838,-1.25874248735499,0.106253715694185,07
ENSG00000179761.11,4059,ENSG00000179761.11,ENSG00000179761,protein_coding,PIPOX,51268.0,InGen,1.20273295051182,10,ENST00000580241.5|ENST00000580383.5|ENST00000583215.5|ENST00000578748.6|ENST00000577182.5|ENST00000323372.8|ENST00000466889.5|ENST00000469082.1|ENST00000484308.5|ENST00000419875.2,-0.200303366775883,3.29567775501656,-3.23299011997782,0.0016044251012117,0.0308287236526838,-1.49387127059198,0.0619560714207369,07
ENSG00000138398.15,7368,ENSG00000138398.15,ENSG00000138398,protein_coding,PPIG,9360.0,InGen,6.92075546956757,11,ENST00000260970.7|ENST00000433207.5|ENST00000409714.7|ENST00000530152.5|ENST00000462903.5|ENST00000448752.6|ENST00000418888.5|ENST00000414307.5|ENST00000417938.2|ENST00000482772.5|ENST00000466142.1,0.0927545576317451,6.69255149669626,3.232908409147,0.0016048449253744,0.0308287236526838,-1.68805103661971,0.0286907471208621,07
ENSG00000166444.18,14262,ENSG00000166444.18,ENSG00000166444,protein_coding,ST5,6764.0,InGen,1.03131151877208,61,ENST00000526757.5|ENST00000534127.5|ENST00000313726.10|ENST00000530991.5|ENST00000526099.5|ENST00000527540.1|ENST00000532162.5|ENST00000534278.5|ENST00000524513.1|ENST00000530438.5|ENST00000532738.1|ENST00000526062.5|ENST00000532871.3|ENST00000533081.5|ENST00000526701.5|ENST00000530922.1|ENST00000530559.5|ENST00000533020.5|ENST00000526837.5|ENST00000530338.5|ENST00000532734.5|ENST00000530593.5|ENST00000626808.2|ENST00000528527.5|ENST00000531060.1|ENST00000533425.5|ENST00000526057.5|ENST00000528196.5|ENST00000527510.5|ENST00000530580.5|ENST00000532651.5|ENST00000527870.1|ENST00000531093.5|ENST00000533225.5|ENST00000526126.5|ENST00000526221.5|ENST00000529940.5|ENST00000528523.5|ENST00000527930.5|ENST00000534783.1|ENST00000533681.5|ENST00000526241.5|ENST00000530959.5|ENST00000533580.5|ENST00000526155.5|ENST00000534248.5|ENST00000527347.5|ENST00000533016.1|ENST00000527516.5|ENST00000527473.5|ENST00000530938.5|ENST00000533471.5|ENST00000524757.5|ENST00000527392.5|ENST00000526828.5|ENST00000525169.5|ENST00000534665.5|ENST00000531578.1|ENST00000531237.1|ENST00000531640.5|ENST00000528452.1,0.140664319812497,4.78502895195894,3.23282886563089,0.0016052537124482,0.0308287236526838,-1.67585031726288,0.0435112174689911,07
ENSG00000133216.16,12516,ENSG00000133216.16,ENSG00000133216,protein_coding,EPHB2,2048.0,InGen,0.70500729000068,7,ENST00000544305.5|ENST00000374630.7|ENST00000400191.7|ENST00000374632.7|ENST00000374627.1|ENST00000465676.1|ENST00000490436.1,-0.204787033306253,3.96073371294418,-3.23272105794435,0.0016058079086989,0.0308287236526838,-1.58206520893874,0.06334819170463,07
