,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R4381,0.23484681600482027,0.14177677136629718,0.11054326263223446,0.21018743503828707,0.15272313897611323,0.08937546505497007,0.15789552238413584,0.09428154052031035,0.08428657543189777,0.0833688989390895,0.1364343665566614,-0.0794057073365515,0.0987274706943495,-0.05224665549699159,-0.05185069522793739,-0.34023165618799034,-0.45643643765467523,-0.136829964224904,-0.28515333983111235,-0.18595638208946275,0.0929103049203146,-0.36003026814137673,-0.139273337917746
R4383,0.22477028805575783,0.11568323103966538,0.07297498844657158,0.139882945603111,0.04228656886943272,0.005306634730527282,0.08345625319088912,0.0892440694902139,0.01753320098796518,0.08618826158346904,0.10630751778804548,-0.012036827975771214,0.06960256098257611,-0.15972781296307126,-0.09813171376784702,-0.315747613012638,-0.31040966440093154,-0.05038968207177108,-0.31990174535432336,-0.026882454164843583,0.17019663605274582,-0.332640587686889,-0.024022297851542973
R4384,0.19819180294245875,0.09010936158688043,0.06884441464115199,0.12596524198839854,0.017604498179380368,0.005118301077104093,0.06286006615585249,0.07092208830382818,0.002465420231485993,0.08927480435411628,0.09713608587406508,-0.02363740127694225,0.10415710617290364,-0.09917688371089661,-0.06795524435508593,-0.27175137449517095,-0.2724004832180491,-0.03757264617859679,-0.27806061939379356,-0.05529329663169413,0.11375218828284961,-0.15124712708420796,-0.05709516002945936
R4386,0.24900357043197507,0.1103778270180995,0.1104088134207517,0.17487045960341385,0.12206598368015298,0.09500798311415881,0.17716353991114664,0.09438792046870192,0.03420164139352089,0.09788665621406256,0.15891636474718718,-0.08307054370937772,0.09790423746426224,-0.12281952919188077,-0.04312339467610604,-0.3424273775597353,-0.42377625361395177,-0.12350216577328998,-0.29694841771063807,-0.1329423199611548,0.16793268584952203,-0.42003439121980035,-0.12007527477233415
R4387,0.23845120086976568,0.11779934071979081,0.08718837899921672,0.16393743311463727,0.08322083642109934,0.032876547789559396,0.11462190301209851,0.05499229346843082,0.0033119484306132208,0.09043088482943373,0.13833880221983863,-0.04705119279140213,0.10755067857501022,-0.13310016293921123,-0.08059091326289725,-0.33231517306201974,-0.3577671614570517,-0.04851327150929752,-0.3534219707960107,-0.07542508570762108,0.16818971685295603,-0.36571109761382115,-0.05470262866440434
R4388,0.17642620815618093,0.10918565519398227,0.03921052478675069,0.12906956609269926,0.029640226805184522,0.013606313301513406,0.04509650512959018,0.08811531907445813,0.01188351258047149,0.13227258763280592,0.1130621936013676,-0.04448003150037394,0.06752796137542072,-0.1676876071658917,-0.12250847485287641,-0.306077200342989,-0.27631063660389943,-0.015726640388345814,-0.35806578685375845,0.003066580389829099,0.19082311853193046,-0.3905541067524356,0.04287411182012191
R4393,0.2538408734310016,0.11789317849396941,0.10092256902499308,0.17601240377248395,0.08798994048730968,0.08304479646734464,0.10848663958391169,0.07338031879950524,0.027855548241923156,0.06732485223859985,0.12404159097701983,-0.04166132410296397,0.08918483144917166,-0.12054717107044466,-0.09301407981252563,-0.34349574164690644,-0.38788710253882863,-0.06957346314338242,-0.2840684974358605,-0.08253293628834957,0.1545813606024975,-0.4061992565991934,-0.07786956179741722
R4407,0.20156164803378873,0.11587672479671562,0.1034042671480524,0.18643517658434883,0.15892134774424438,0.05982410271140903,0.14039614323719762,0.09147132143610204,0.04645385990182005,0.1024940984402476,0.1573595800101324,-0.06408800356620103,0.09915746940569958,-0.06765245384938279,-0.06982954743629,-0.3001722028129703,-0.4089875074533764,-0.1121049440576729,-0.2758233987521459,-0.17290231843276027,0.12722634371095998,-0.4254366473317601,-0.13635380614719494
R4414,0.154544600852613,0.1590357070496582,0.06435306798225993,0.14768182070391767,0.1017561914587004,0.041334384889214704,0.09441580400408744,0.07110156755873875,0.027561987170968916,0.08679700529307732,0.12340423988561344,-0.05266354284421482,0.08165267168359236,-0.10628811799825888,-0.09402915377847698,-0.32347359133372056,-0.3647302401522041,-0.0692959646138247,-0.3221123984235379,-0.058526435211597505,0.10016477304451987,-0.3073354053955266,-0.06874102262078097
R4417,0.26110605420147914,0.12200101354315107,0.11234708704273011,0.21335091726313093,0.1487668784834324,0.09869003640789886,0.15515735017227028,0.07970962350361788,0.05327288595633517,0.0895007872894702,0.1590584503359329,-0.08160370412012252,0.11333874291864676,-0.04285453731097455,-0.059202888177150914,-0.2973453764531948,-0.41115596176095526,-0.11369467237499231,-0.2782159957289547,-0.2449515747240385,0.11859374192801653,-0.36889309137901805,-0.17509756306429747
R4706,0.2437867809223766,0.11908438268983002,0.0729261799307741,0.04301876157047291,0.01568627722448568,-0.07302803007521819,0.2780185649784426,0.10245137335351329,-0.09729162104867184,0.02315063238060988,-0.018702273095090316,-0.08774192439159645,-0.016816271672639882,-0.16436022801924333,-0.02596959765835205,-0.23579873687463593,-0.33718957664101445,-0.013519275087311655,-0.3698005689955135,0.2196747582582903,0.21455540973010256,-0.4074686555600282,0.03173748575140989
R4707,0.2052435197879392,0.08669483484536844,0.04655244950889603,0.07503167220462403,-0.008747415998209274,-0.05441971074942664,0.23008042354360603,0.13621480570832434,-0.07610100358156435,0.013348011598721232,-0.04917865681506939,-0.07151835153570163,0.019915289955949156,-0.16759444779798116,-0.11582773663867085,-0.22881124303568212,-0.2514632863762549,0.0199293101080551,-0.3812720414378066,0.18339565820592219,0.1652269117202363,-0.33507616181295674,0.0811035267249074
R4708,0.2609644744282811,0.10986776906694962,0.07428059907971374,0.05971079377353883,0.019883155813993802,-0.036814320983677096,0.2507024220059506,0.10552302639367683,-0.0692006439498436,-0.002739947581317459,-0.04885203543726613,-0.08745794914698557,0.0008144475500113657,-0.13482058338749336,-0.03310183619526352,-0.21704068649807384,-0.32276433837359697,-0.015235927144950256,-0.37528668978845525,0.2012225382879511,0.1405309861979709,-0.30737700299231285,0.0020662886140949688
R5597,0.208512791453904,0.12801077892520896,0.09044400346716674,0.17024332559887068,0.06689097130099508,0.04159000306861271,0.09079173147309083,0.08419951782002322,0.027377509024779645,0.09030168671457428,0.1109696322789242,-0.04671320634168463,0.10649107647191425,-0.09306542165010923,-0.07185235176838711,-0.3308120357302595,-0.3742662438763902,-0.058680087430300176,-0.3127543937271482,-0.12114715797752895,0.18785177823093502,-0.33673318994264756,-0.06439423445455983
R5600,0.2102972638528553,0.12323401121529587,0.07628263180879724,0.15474639757969566,0.07778628632327189,0.04559225374888731,0.10446759946531925,0.098656701310746,0.006382936556014851,0.1407708745636933,0.12787359604079995,-0.054593734771686275,0.09605605656915595,-0.1205512917270668,-0.09337885426449999,-0.31402980754112253,-0.3321138344573362,-0.06977582451984166,-0.3270218839487815,-0.11530358862904366,0.17279989109635663,-0.38819774185239586,-0.07789502458263664
R5608,0.20878314746644744,0.09853018592463503,0.07977481829363686,0.15831470074401555,0.04881519198963247,0.03709459160000339,0.08133239192309016,0.0835879378829949,0.009453416203443421,0.11484758258229144,0.1202706518657859,-0.045214974538823505,0.08120966776957861,-0.1332371572253761,-0.10924687421602908,-0.2888420848722659,-0.3277107107495931,-0.06261702222739451,-0.32944267046696396,-0.036368215893419986,0.2119546904282119,-0.4569162126642081,-0.03050869945599599
R5618,0.18266782537269677,0.09683451362483098,0.02845941840554156,0.13694643818858188,-0.0008905525190621155,-0.012155134687452218,0.008871691585107477,0.05530236248764364,-0.019560244596782184,0.15951313839861836,0.08800399018695648,-0.01755061932293467,0.08181505981636628,-0.19241333141024208,-0.09231401141583939,-0.29910782297024996,-0.2082048009511852,-0.00753675104742646,-0.3347532728198388,-0.00074311984433173,0.18603102472754873,-0.2772672207179725,0.0429314618067389
R5622,0.1445984772384632,0.14112687243952982,0.07279973850593136,0.1659102926593663,0.061963849958356576,0.06451336528243967,0.12014111204557443,0.07860650716868545,-0.009870926648623435,0.11961225702490852,0.1452399989259492,-0.05663339040574922,0.06749815631977274,-0.11012406120945872,-0.0894011695077066,-0.3129436453671057,-0.3482983850046124,-0.05518477190649751,-0.3568732610349077,-0.09913309420696281,0.16077515002946585,-0.3421655979039606,-0.10852766380319423
R5623,0.2542592920297633,0.1265667663426835,0.11345501659738355,0.2080409541875916,0.15927780836799377,0.11358701109128555,0.17888167699359991,0.09485251767773795,0.06669742208075302,0.06294411660156563,0.13816676430714736,-0.08479605372882792,0.11389700535756608,-0.03548541322294607,-0.03559401991069322,-0.32044081187205853,-0.4474687181670829,-0.15031622487861984,-0.28361435939362734,-0.1901050323948028,0.09571266106210397,-0.4188547892340706,-0.1704048196088035
R5743,0.24227304999969146,0.15703312145343595,0.07972901312616898,0.18239531943042397,0.1229780425296596,0.05054190216118304,0.11484465959288315,0.07456556030670125,0.049370094489820104,0.09362165185689575,0.14739952639304388,-0.037854709622496596,0.10172243827005634,-0.09481024436149399,-0.06754527846401714,-0.32846977633668883,-0.3875093616452099,-0.11125637042220715,-0.3103812126213201,-0.1624990191550677,0.1322573484062688,-0.3979514121057024,-0.08819962128621528
R5747,0.22751802293363,0.1138878566339625,0.09859469313667546,0.18550207122615303,0.11427668776798194,0.06265627076991942,0.09820334827777977,0.09069874987337112,0.039494179985763544,0.06419018398431531,0.15559247700431023,-0.04148424994468236,0.0923935736094843,-0.0861025458899376,-0.09203028488698495,-0.36284114874746765,-0.3744997773370353,-0.11406430239977094,-0.31032333797994704,-0.09603698937022465,0.18823488321596926,-0.44998465947092425,-0.05239335964311165
R5785,0.29437196672514476,0.1274800500486717,0.06506873536711888,0.04729300290020566,0.042554281817455575,-0.024084620520060884,0.3377364192944139,0.11174657566272739,-0.06005160013567723,0.04713854775048221,-0.0026456241075960563,-0.05298982182129208,-0.060792425445481246,-0.16862372111322044,-0.06392806262443163,-0.3806031743809135,-0.3585961772928976,-0.024769277458583705,-0.45739482562098255,0.2169664449976465,0.26080060911593117,-0.4609293884166914,0.03842284956026987
R5810,0.34669365102990923,0.11386571375687016,0.06706266349676993,0.09071694493900395,0.04501448615164083,-0.01406783772506559,0.3077780295730781,0.12991020530772257,0.010812385100923194,0.008218337230452288,-0.03040516815416172,-0.07077294124836842,-0.023803101897254653,-0.1844673111066415,-0.10366029205740057,-0.3548377894323238,-0.3114239180833982,-0.05816718083824712,-0.43541332504541597,0.186092613861514,0.20916016992597664,-0.36591400497152105,0.012504143652702027
R5815,0.3980856274832574,0.14865846280048434,0.13052954066600675,0.1291370475322502,0.19641888202285207,0.07610471429303356,0.35891629668703917,0.1271567576018522,0.0192297335764966,-0.0019460000534583521,0.05827001646383856,-0.09123345832698071,-0.008432680961047545,-0.09422971906805389,-0.08021733907010464,-0.36321598199202176,-0.5001936143691958,-0.14158558871080107,-0.373634800877217,0.02053459375943323,0.17145770528324045,-0.4380498019794312,-0.14832232231688325
R5824,0.18792256509297367,0.12663976596950066,0.05724489793709964,0.16087177705691902,0.06517279327472769,0.057202845597314145,0.12591867145221336,0.07674824024356752,-0.007877619043641815,0.08561514615803656,0.13530241176244884,-0.02488725273315584,0.080315603181639,-0.12902715658372887,-0.07967733187396009,-0.36054308669528545,-0.34790838146803216,-0.058714737388165794,-0.3771636074157918,-0.04604202975413685,0.15840748257689574,-0.37363553673593364,-0.03509524588285995
R5848,0.2507645404456955,0.15774251058675803,0.03204773572974462,0.13657011719456857,0.015521558279627978,0.005146673101486421,0.09080243115226327,0.055454973580328915,-0.01843952651518288,0.07600156237386457,0.1329117007640761,-0.005520894542416777,0.04149972172048244,-0.21332897131892503,-0.11046022681400425,-0.3920868856679669,-0.3327688366610957,-0.023115645542239882,-0.4143164724403925,0.060793141003590456,0.2841780025393903,-0.43708315643913886,0.07787206584083117
R5853,0.1908327476216587,0.1347812590680566,0.08411898660717876,0.1535472167401859,0.09032240281736348,0.05024280650654411,0.11026876347458581,0.05772284220994761,0.03897592366696401,0.10700590470592886,0.11319926896779453,-0.04323693814887841,0.10003211754386765,-0.09640660212407504,-0.056143484238760255,-0.34861254425976496,-0.386327231518925,-0.08039435621158475,-0.3096448186437528,-0.09078970536272513,0.15682912290000406,-0.35932037838002273,-0.0682051389254652
R5859,0.1999681606181931,0.14076118877705834,0.04705523738834838,0.1354076496020613,-0.010598380485939085,-0.0034306421583187863,0.07167863336586988,0.08371239253294194,-0.043560086221556826,0.09172251074423077,0.11208980355255527,0.00023308141116862302,0.08616985397114041,-0.21056622094566757,-0.12043833028628681,-0.40588397286374267,-0.30082448879893153,-0.009783160555308701,-0.4124359004137612,0.05450278200962888,0.24060349407598025,-0.3454709326422396,0.030252514624422133
R5861,0.17452703670729663,0.1764237145672518,0.031450943936148335,0.13015906871863736,0.0628367439555717,0.01185689646078858,0.08084006322449344,0.0591244733457148,0.004907889903952967,0.11048668529413108,0.13660560506642794,-0.03282168869245128,0.06125535603006593,-0.17342817793509901,-0.08909452129410012,-0.36177651918982967,-0.35499539696927895,-0.0363161423228493,-0.43804612852759695,0.023482195723426358,0.21580279918972023,-0.4181538898264474,-0.005736949826330662
R5863,0.26821076342318717,0.10872195441518473,0.1294599379310144,0.22318503284741142,0.22829378764216912,0.1250251033206733,0.17524083435718785,0.09158867997376818,0.08566351052312804,0.04190907885149198,0.20970373344524074,-0.10021711293938962,0.13425230263370747,0.025201953471831295,-0.05587567199409316,-0.28763744524352,-0.4710633570275271,-0.16474310864403652,-0.23732533659150823,-0.27802458929091634,0.05896081755373439,-0.3507797063193969,-0.24913588558716837
R5865,0.08554576758632892,0.23568493594989537,-0.01125556001213246,0.09986315139107171,0.005117110167591754,-0.08522544412969157,0.11567043360858031,0.05187503652817638,-0.14602245073121933,0.09483282103271451,0.13896323274453692,0.041054548416410874,0.044902317226017896,-0.2746169694807681,-0.08949173630136986,-0.37663252333919806,-0.3046019388228909,0.06425786311404424,-0.5318602035977218,0.0757450736192018,0.20804117812375678,-0.3274814676329476,0.036805291117137706
R5868,0.23552897940218864,0.11598775330869149,0.10181991795276835,0.18118469528953574,0.0979514540579034,0.07355620230437143,0.13602903788326737,0.062163074463806645,0.04955058076408525,0.0804439102849197,0.15523387474236072,-0.08997056455279306,0.1282343427800976,-0.07054470047622896,-0.06398870773909682,-0.3215675028553049,-0.39423214297369213,-0.08973048253843086,-0.288342289415048,-0.14528421458086616,0.15949358649387513,-0.35545841709515313,-0.13705724677685271
R5871,0.1829171508804377,0.12760957362678216,0.07526782843523039,0.16738582415397474,0.0981251662856879,0.06172895136945877,0.11378525480218249,0.07823248716734232,0.005816903758104619,0.1006806178939108,0.14550556374649126,-0.04214482310340362,0.08226810130462914,-0.11758304100072436,-0.07096197954786687,-0.351803199788578,-0.3711200396599237,-0.07296666964716625,-0.31821554861403323,-0.06627945654216072,0.1563875280852831,-0.46514335329652123,-0.08377887041310839
R5885,0.24714944963676988,0.12267644247485165,0.11874332601524795,0.2163165588310485,0.16054485510372185,0.09616437124912913,0.13928481387699687,0.07499010295739161,0.08368630318209691,0.12707990967370053,0.1689927747028488,-0.07274441865687109,0.14019113389946058,-0.0336916965664531,-0.09178708264156876,-0.32825402809148363,-0.44897568989795333,-0.1632143256043559,-0.22217996949694285,-0.22964471298598177,0.1067668892674769,-0.4254224061805876,-0.15276469413423843
