"","module"
"TSPAN6|ENSG00000000003.15","brown"
"REV3L-IT1|ENSG00000229276.1","grey"
"ENSG00000229278|ENSG00000229278.4","grey"
"LINC02768|ENSG00000229291.1","grey"
"ZBTB46-AS2|ENSG00000229299.2","grey"
"KRT8P12|ENSG00000229320.3","grey"
"ENSG00000229321|ENSG00000229321.2","grey"
"ACAP2-IT1|ENSG00000229325.1","blue"
"RPL17P15|ENSG00000229326.3","grey"
"ENSG00000229330|ENSG00000229330.2","grey"
"TMEM44-AS2|ENSG00000229334.2","grey"
"ENSG00000229337|ENSG00000229337.2","grey"
"MTCO2P12|ENSG00000229344.1","grey"
"HYI-AS1|ENSG00000229348.1","grey"
"DPY19L1P1|ENSG00000229358.3","midnightblue"
"PIN1P1|ENSG00000229359.2","grey"
"SZT2-AS1|ENSG00000229372.1","grey"
"HMGB1P16|ENSG00000229384.2","grey"
"CTNNA2-AS1|ENSG00000229385.2","grey"
"OR8B9P|ENSG00000229386.3","grey"
"TAF12-DT|ENSG00000229388.1","turquoise"
"ENSG00000229389|ENSG00000229389.2","grey"
"MICD|ENSG00000229390.1","grey"
"HLA-DRB6|ENSG00000229391.7","grey"
"ENSG00000229403|ENSG00000229403.1","grey"
"LINC00858|ENSG00000229404.6","grey"
"SFTA3|ENSG00000229415.10","grey"
"RALGAPA1P1|ENSG00000229419.1","grey"
"ENSG00000229422|ENSG00000229422.2","grey"
"ENSG00000229425|ENSG00000229425.5","grey"
"ANKRD26P4|ENSG00000229427.1","grey"
"ENSG00000229447|ENSG00000229447.2","grey"
"SPINK8|ENSG00000229453.3","grey"
"RGS17P1|ENSG00000229473.2","grey"
"PATL2|ENSG00000229474.8","grey"
"LINC02766|ENSG00000229484.3","blue"
"ENSG00000229492|ENSG00000229492.1","grey"
"ENSG00000229495|ENSG00000229495.1","grey"
"ENSG00000229498|ENSG00000229498.1","grey"
"ENSG00000229512|ENSG00000229512.1","grey"
"MYCBP2-AS2|ENSG00000229521.2","grey"
"DNPEP-AS1|ENSG00000229525.1","grey"
"HNRNPA1P53|ENSG00000229534.1","grey"
"LINC02572|ENSG00000229536.3","grey"
"PANK2-AS1|ENSG00000229539.2","grey"
"ENSG00000229543|ENSG00000229543.1","grey"
"NKX1-2|ENSG00000229544.9","grey"
"ENSG00000229567|ENSG00000229567.1","grey"
"ENSG00000229569|ENSG00000229569.1","grey"
"GAPDHP58|ENSG00000229570.2","grey"
"RPL21P44|ENSG00000229585.4","grey"
"ENSG00000229587|ENSG00000229587.2","blue"
"ENSG00000229588|ENSG00000229588.3","yellow"
"ACVR2B-AS1|ENSG00000229589.1","grey"
"ENSG00000229591|ENSG00000229591.1","grey"
"RPL21P93|ENSG00000229605.5","paleturquoise"
"LINC02851|ENSG00000229611.2","grey"
"ENSG00000229618|ENSG00000229618.3","grey"
"MBNL1-AS1|ENSG00000229619.6","blue"
"MTND5P2|ENSG00000229622.1","grey"
"METTL21AP1|ENSG00000229623.1","grey"
"RPL4P4|ENSG00000229638.1","grey"
"ENSG00000229642|ENSG00000229642.1","grey"
"NAMPTP1|ENSG00000229644.6","green"
"ITGB1-DT|ENSG00000229656.9","grey"
"ENSG00000229657|ENSG00000229657.2","darkgrey"
"RPL26P6|ENSG00000229659.1","grey"
"ENSG00000229668|ENSG00000229668.1","grey"
"H2AL3|ENSG00000229674.3","grey"
"ZNF492|ENSG00000229676.3","grey"
"ENSG00000229689|ENSG00000229689.4","grey"
"MIR194-2HG|ENSG00000229719.6","grey"
"ENSG00000229721|ENSG00000229721.3","grey"
"ENSG00000229722|ENSG00000229722.1","turquoise"
"ENSG00000229727|ENSG00000229727.7","greenyellow"
"ENSG00000229728|ENSG00000229728.1","grey"
"PDC-AS1|ENSG00000229739.4","greenyellow"
"LINC01159|ENSG00000229743.6","grey"
"TMX4-AS1|ENSG00000229766.7","grey"
"SPNS2-AS1|ENSG00000229782.1","grey"
"MTCYBP32|ENSG00000229794.2","grey"
"ENSG00000229797|ENSG00000229797.2","grey"
"KRT18P26|ENSG00000229798.1","grey"
"RPS15P5|ENSG00000229806.1","grey"
"XIST|ENSG00000229807.13","grey"
"ENSG00000229808|ENSG00000229808.1","grey"
"ZNF688|ENSG00000229809.9","red"
"DDX50P1|ENSG00000229816.1","pink"
"ENSG00000229820|ENSG00000229820.2","grey"
"PDE4DIPP1|ENSG00000229828.2","grey"
"ENSG00000229832|ENSG00000229832.1","grey"
"PET100|ENSG00000229833.11","yellow"
"EMX2OS|ENSG00000229847.9","brown"
"ENSG00000229848|ENSG00000229848.1","grey"
"KHDC1-AS1|ENSG00000229852.4","grey"
"RPL31P54|ENSG00000229865.1","grey"
"STEAP3-AS1|ENSG00000229867.2","grey"
"OGFR-AS1|ENSG00000229873.2","grey"
"IMMTP1|ENSG00000229880.1","grey"
"ENSG00000229886|ENSG00000229886.1","grey"
"HNRNPA1P6|ENSG00000229887.4","grey"
"LINC01315|ENSG00000229891.4","turquoise"
"ENSG00000229912|ENSG00000229912.1","grey"
"RPL7P46|ENSG00000229917.2","grey"
"KIF25-AS1|ENSG00000229921.7","grey"
"IL9RP1|ENSG00000229926.1","grey"
"ATXN1-AS1|ENSG00000229931.3","blue"
"YWHAZP3|ENSG00000229932.3","paleturquoise"
"MTND2P2|ENSG00000229954.1","pink"
"ENSG00000229955|ENSG00000229955.1","grey"
"ZRANB2-DT|ENSG00000229956.11","turquoise"
"ENSG00000229962|ENSG00000229962.2","grey"
"ENSG00000229976|ENSG00000229976.2","grey"
"TOB1-AS1|ENSG00000229980.5","grey"
"LINC01435|ENSG00000229981.8","grey"
"MIR181A1HG|ENSG00000229989.6","turquoise"
"AKR1B1P1|ENSG00000229991.1","grey"
"HMGB3P9|ENSG00000229992.1","grey"
"RPL5P4|ENSG00000229994.1","grey"
"ENSG00000230001|ENSG00000230001.1","grey"
"ALMS1-IT1|ENSG00000230002.3","turquoise"
"ANKRD36BP2|ENSG00000230006.9","midnightblue"
"ENSG00000230021|ENSG00000230021.10","grey"
"ENSG00000230026|ENSG00000230026.2","grey"
"AK3P3|ENSG00000230042.1","grey"
"TMSB4XP6|ENSG00000230043.1","paleturquoise"
"CDK8P1|ENSG00000230044.1","grey"
"ENSG00000230051|ENSG00000230051.3","blue"
"ANKRD66|ENSG00000230062.7","violet"
"ENSG00000230063|ENSG00000230063.1","grey"
"CDC42-IT1|ENSG00000230068.2","grey"
"LRRC37A15P|ENSG00000230069.3","grey"
"RPL4P6|ENSG00000230071.2","grey"
"ENSG00000230074|ENSG00000230074.5","grey"
"RPL10P6|ENSG00000230076.1","grey"
"MTAPP2|ENSG00000230077.1","grey"
"HSPE1P28|ENSG00000230081.2","grey"
"PRRT3-AS1|ENSG00000230082.1","grey"
"ZBTB47-AS1|ENSG00000230084.8","turquoise"
"VN1R96P|ENSG00000230086.1","grey"
"ENSG00000230090|ENSG00000230090.5","grey"
"TMEM254-AS1|ENSG00000230091.6","grey"
"ENSG00000230092|ENSG00000230092.7","saddlebrown"
"LINC02028|ENSG00000230102.8","grey"
"ENSG00000230104|ENSG00000230104.1","grey"
"ENSG00000230105|ENSG00000230105.1","grey"
"RPS3AP11|ENSG00000230116.1","grey"
"ACBD6|ENSG00000230124.8","yellow"
"LINC02641|ENSG00000230131.6","lightcyan"
"ENSG00000230149|ENSG00000230149.2","grey"
"LINC00443|ENSG00000230156.3","grey"
"CT45A11P|ENSG00000230162.1","grey"
"LINC01433|ENSG00000230176.3","grey"
"CNOT6LP1|ENSG00000230183.4","grey"
"SMYD3-IT1|ENSG00000230184.1","grey"
"HSDL2-AS1|ENSG00000230185.7","grey"
"RABGEF1P2|ENSG00000230189.7","midnightblue"
"ENSG00000230190|ENSG00000230190.1","turquoise"
"ENSG00000230202|ENSG00000230202.1","grey"
"CBR1-AS1|ENSG00000230212.6","grey"
"ATXN8OS|ENSG00000230223.8","grey"
"MTND5P14|ENSG00000230225.1","grey"
"PHB1P4|ENSG00000230251.1","grey"
"HERC2P4|ENSG00000230267.7","grey"
"LINC02525|ENSG00000230269.7","grey"
"GTF2IP23|ENSG00000230295.1","grey"
"STARD13-IT1|ENSG00000230300.1","grey"
"ENSG00000230303|ENSG00000230303.6","grey"
"ENSG00000230305|ENSG00000230305.2","grey"
"SLC25A53P1|ENSG00000230312.2","grey"
"HCG24|ENSG00000230313.1","grey"
"ELOVL2-AS1|ENSG00000230314.7","brown"
"FEZF1-AS1|ENSG00000230316.8","brown"
"LINC01284|ENSG00000230317.2","grey"
"BEND7P1|ENSG00000230320.1","grey"
"LINC00159|ENSG00000230323.6","grey"
"ENSG00000230325|ENSG00000230325.1","grey"
"MTCO1P42|ENSG00000230327.1","grey"
"HMGN2P3|ENSG00000230330.1","grey"
"ENSG00000230333|ENSG00000230333.6","grey"
"EXOSC10-AS1|ENSG00000230337.3","grey"
"TPI1P2|ENSG00000230359.5","grey"
"DSCR9|ENSG00000230366.9","grey"
"GOLGA6L5P|ENSG00000230373.8","grey"
"RPL6P19|ENSG00000230383.1","grey"
"ENSG00000230385|ENSG00000230385.1","grey"
"RPSAP23|ENSG00000230391.1","grey"
"ENSG00000230393|ENSG00000230393.1","grey"
"SPTLC1P1|ENSG00000230397.1","grey"
"HINT2P1|ENSG00000230398.1","grey"
"TCEA1P2|ENSG00000230409.3","greenyellow"
"LINC01786|ENSG00000230415.1","lightgreen"
"LINC00595|ENSG00000230417.12","grey60"
"ENSG00000230423|ENSG00000230423.3","grey"
"EMC1-AS1|ENSG00000230424.3","grey"
"LINC01036|ENSG00000230426.5","grey"
"ENSG00000230428|ENSG00000230428.1","grey"
"ENSG00000230435|ENSG00000230435.1","grey"
"SERPINB9P1|ENSG00000230438.9","grey"
"TFAMP1|ENSG00000230444.1","grey"
"LRRC37A6P|ENSG00000230445.4","grey"
"LINC00276|ENSG00000230448.5","grey"
"ANKRD18B|ENSG00000230453.11","grey"
"ENSG00000230454|ENSG00000230454.1","darkgrey"
"PA2G4P4|ENSG00000230457.3","grey"
"PROX1-AS1|ENSG00000230461.10","greenyellow"
"ENSG00000230470|ENSG00000230470.1","grey"
"ENSG00000230479|ENSG00000230479.1","green"
"PSMG3-AS1|ENSG00000230487.9","grey60"
"ENSG00000230490|ENSG00000230490.4","turquoise"
"ENSG00000230498|ENSG00000230498.3","grey"
"ENSG00000230506|ENSG00000230506.2","grey"
"PPP5D1P|ENSG00000230510.9","grey"
"THAP7-AS1|ENSG00000230513.4","grey"
"ENSG00000230521|ENSG00000230521.1","grey"
"NOS2P3|ENSG00000230528.7","grey"
"LIMD1-AS1|ENSG00000230530.2","grey"
"ENSG00000230532|ENSG00000230532.1","turquoise"
"ENSG00000230534|ENSG00000230534.6","grey"
"LINC02937|ENSG00000230537.2","grey"
"AOAH-IT1|ENSG00000230539.1","grey"
"LINC02916|ENSG00000230555.2","grey"
"FAM133DP|ENSG00000230562.3","grey"
"ENSG00000230563|ENSG00000230563.4","grey"
"ZNF32-AS2|ENSG00000230565.1","grey"
"ACTG1P14|ENSG00000230581.2","grey"
"GTF2IRD1P1|ENSG00000230583.9","grey"
"LINC02580|ENSG00000230587.4","grey"
"FTX|ENSG00000230590.13","pink"
"OR2H4P|ENSG00000230598.2","grey"
"LINC02969|ENSG00000230606.11","grey"
"ENSG00000230615|ENSG00000230615.8","turquoise"
"ENSG00000230623|ENSG00000230623.8","grey"
"RPS23P8|ENSG00000230629.2","grey"
"DNM3OS|ENSG00000230630.5","grey"
"CYP4F60P|ENSG00000230635.2","grey"
"USP12-DT|ENSG00000230641.1","grey"
"ENSG00000230648|ENSG00000230648.1","grey"
"KLHL7-DT|ENSG00000230658.2","grey"
"ENO1-AS1|ENSG00000230679.1","grey"
"ENSG00000230690|ENSG00000230690.2","grey"
"ENSG00000230699|ENSG00000230699.2","grey"
"FBXW4P1|ENSG00000230701.2","darkturquoise"
"ENSG00000230707|ENSG00000230707.3","grey"
"ENSG00000230709|ENSG00000230709.1","grey"
"CTAGE13P|ENSG00000230711.2","grey"
"ENSG00000230715|ENSG00000230715.3","lightgreen"
"LINC01001|ENSG00000230724.9","grey"
"ENSG00000230725|ENSG00000230725.6","lightcyan"
"ENSG00000230729|ENSG00000230729.1","grey"
"ENSG00000230730|ENSG00000230730.1","grey"
"LINC02938|ENSG00000230731.3","grey"
"ENSG00000230732|ENSG00000230732.4","grey"
"RPL10P3|ENSG00000230734.1","grey"
"ENSG00000230735|ENSG00000230735.1","grey"
"MEIS1-AS2|ENSG00000230749.5","grey"
"ENSG00000230751|ENSG00000230751.1","turquoise"
"RHOQP3|ENSG00000230756.1","grey"
"ENSG00000230769|ENSG00000230769.1","grey"
"VN1R108P|ENSG00000230772.1","grey"
"ENSG00000230773|ENSG00000230773.9","grey"
"ANKRD63|ENSG00000230778.2","darkturquoise"
"RPS3AP13|ENSG00000230783.1","grey"
"ARHGAP26-IT1|ENSG00000230789.1","grey"
"SMARCE1P5|ENSG00000230793.1","grey"
"HLA-K|ENSG00000230795.3","grey"
"YY2|ENSG00000230797.3","grey"
"CDRT15P14|ENSG00000230804.2","grey"
"ENSG00000230805|ENSG00000230805.8","grey"
"ENSG00000230815|ENSG00000230815.1","grey"
"CBX1P1|ENSG00000230823.3","grey"
"LINC03016|ENSG00000230825.3","grey"
"RPEP3|ENSG00000230833.1","grey"
"ZNF674-AS1|ENSG00000230844.3","grey"
"OCLNP1|ENSG00000230847.4","grey"
"GOT2P2|ENSG00000230849.2","grey"
"LINC02857|ENSG00000230852.2","grey"
"ENSG00000230863|ENSG00000230863.3","grey"
"AGAP10P|ENSG00000230869.1","grey"
"FBXW11P1|ENSG00000230870.2","grey"
"STMND1|ENSG00000230873.9","grey"
"LINC00486|ENSG00000230876.8","turquoise"
"ENSG00000230882|ENSG00000230882.1","grey"
"ENSG00000230896|ENSG00000230896.1","grey"
"ENSG00000230898|ENSG00000230898.1","grey"
"ADGRB3-DT|ENSG00000230910.6","yellow"
"ENSG00000230922|ENSG00000230922.1","grey"
"LINC00309|ENSG00000230923.2","grey"
"TMBIM7P|ENSG00000230927.3","grey"
"ENSG00000230928|ENSG00000230928.1","grey"
"RPS3P1|ENSG00000230935.1","grey"
"LINC01507|ENSG00000230945.1","grey"
"GPS2P2|ENSG00000230951.1","grey"
"ENSG00000230960|ENSG00000230960.3","turquoise"
"SNX18P13|ENSG00000230965.1","grey"
"HHATL-AS1|ENSG00000230970.4","grey"
"ENSG00000230979|ENSG00000230979.3","paleturquoise"
"DDX3P2|ENSG00000230986.1","grey"
"HSBP1|ENSG00000230989.8","yellow"
"FAM201B|ENSG00000230992.3","grey"
"CDC20P1|ENSG00000231007.5","grey"
"ENSG00000231011|ENSG00000231011.1","grey"
"ENSG00000231015|ENSG00000231015.1","grey"
"AHI1-DT|ENSG00000231028.11","greenyellow"
"RPL7L1P9|ENSG00000231035.1","grey"
"ENSG00000231043|ENSG00000231043.3","grey"
"GCNT1P3|ENSG00000231047.1","grey"
"GNB1-DT|ENSG00000231050.3","grey"
"NEK2-DT|ENSG00000231057.5","grey"
"THBS3-AS1|ENSG00000231064.9","grey"
"HCG18|ENSG00000231074.11","grey"
"TSSK1A|ENSG00000231086.1","grey"
"LINC02976|ENSG00000231113.2","grey"
"ENSG00000231119|ENSG00000231119.2","grey"
"ENSG00000231125|ENSG00000231125.2","grey"
"ENSG00000231128|ENSG00000231128.7","grey"
"LNCAROD|ENSG00000231131.10","purple"
"HAR1B|ENSG00000231133.8","lightcyan"
"TCF7L1-IT1|ENSG00000231134.1","grey"
"ARHGAP42P2|ENSG00000231147.2","grey"
"ENSG00000231153|ENSG00000231153.1","grey"
"MORF4L2-AS1|ENSG00000231154.1","grey"
"KLF3-AS1|ENSG00000231160.12","turquoise"
"TRBV26OR9-2|ENSG00000231165.3","grey"
"YBX1P2|ENSG00000231167.3","grey"
"PDK4-AS1|ENSG00000231170.7","grey"
"LINC00852|ENSG00000231177.4","grey"
"ENSG00000231181|ENSG00000231181.1","grey"
"SPRY4-AS1|ENSG00000231185.9","grey"
"SYT15-AS1|ENSG00000231187.3","grey"
"IFNA11P|ENSG00000231195.1","turquoise"
"ZNF826P|ENSG00000231205.13","grey"
"PLSCR5|ENSG00000231213.7","blue"
"CFAP58-DT|ENSG00000231233.3","yellow"
"SKP1P1|ENSG00000231234.2","grey"
"C1DP1|ENSG00000231245.2","grey"
"LINC02884|ENSG00000231246.3","green"
"ITPR1-DT|ENSG00000231249.3","lightcyan"
"ENSG00000231252|ENSG00000231252.4","grey"
"ANAPC1P2|ENSG00000231259.5","greenyellow"
"ENSG00000231272|ENSG00000231272.1","grey"
"APCDD1L-DT|ENSG00000231290.7","grey"
"ENSG00000231295|ENSG00000231295.1","grey"
"SGO1-AS1|ENSG00000231304.2","grey"
"ENSG00000231305|ENSG00000231305.4","grey"
"RPS3P2|ENSG00000231307.1","grey"
"TBL1XR1-AS1|ENSG00000231310.3","grey"
"MAP4K3-DT|ENSG00000231312.8","grey"
"LINC01816|ENSG00000231327.3","grey"
"RPL34P6|ENSG00000231333.2","grey"
"ENSG00000231355|ENSG00000231355.1","grey"
"ENSG00000231359|ENSG00000231359.3","grey"
"ENSG00000231362|ENSG00000231362.1","grey"
"WARS2-AS1|ENSG00000231365.7","grey"
"LINC02613|ENSG00000231367.6","grey"
"HLA-DPA1|ENSG00000231389.8","purple"
"SNX18P8|ENSG00000231390.1","grey"
"ARL4AP4|ENSG00000231395.1","grey"
"ENSG00000231401|ENSG00000231401.2","turquoise"
"ENSG00000231405|ENSG00000231405.1","yellow"
"GORAB-AS1|ENSG00000231407.6","grey"
"ENSG00000231416|ENSG00000231416.1","grey"
"LINC00689|ENSG00000231419.6","grey"
"LINC01516|ENSG00000231422.2","grey"
"ENSG00000231424|ENSG00000231424.3","grey"
"LINC01445|ENSG00000231427.6","turquoise"
"HSP90AA3P|ENSG00000231434.1","grey"
"RBMY3AP|ENSG00000231436.1","grey"
"LINC01750|ENSG00000231437.3","grey"
"WASIR2|ENSG00000231439.4","grey"
"ENSG00000231449|ENSG00000231449.1","grey"
"LINC01305|ENSG00000231453.1","blue"
"RNASEH1P2|ENSG00000231458.2","grey"
"ENSG00000231466|ENSG00000231466.2","grey"
"RB1-DT|ENSG00000231473.5","grey"
"RPL7L1P2|ENSG00000231490.1","turquoise"
"ENSG00000231496|ENSG00000231496.2","grey"
"RPS18|ENSG00000231500.7","saddlebrown"
"PTMAP4|ENSG00000231503.4","grey"
"LINC01353|ENSG00000231507.4","grey"
"RPL34P20|ENSG00000231508.1","grey"
"ENSG00000231515|ENSG00000231515.1","grey"
"ENSG00000231521|ENSG00000231521.1","turquoise"
"FAM27C|ENSG00000231527.7","greenyellow"
"FAM225A|ENSG00000231528.3","grey"
"ENSG00000231533|ENSG00000231533.2","turquoise"
"FBXO36-IT1|ENSG00000231534.1","grey"
"LINC00278|ENSG00000231535.8","grey"
"ENSG00000231536|ENSG00000231536.1","grey"
"RPL3P5|ENSG00000231546.1","grey"
"PDE4DIPP6|ENSG00000231551.8","grey"
"CEACAMP5|ENSG00000231561.2","grey"
"ENSG00000231563|ENSG00000231563.3","darkgrey"
"LINC02595|ENSG00000231566.4","yellow"
"FAHD2CP|ENSG00000231584.10","turquoise"
"ENSG00000231585|ENSG00000231585.1","grey"
"SNORD62B|ENSG00000231587.1","grey"
"DLEU2|ENSG00000231607.15","turquoise"
"EHBP1-AS1|ENSG00000231609.7","grey"
"ENSG00000231612|ENSG00000231612.1","grey"
"ENSG00000231615|ENSG00000231615.2","grey"
"ENSG00000231616|ENSG00000231616.9","grey"
"SLC47A1P2|ENSG00000231625.4","grey"
"FSIP2-AS1|ENSG00000231646.6","grey"
"CD109-AS1|ENSG00000231652.2","grey"
"ENSG00000231653|ENSG00000231653.1","grey"
"RPS6KA2-AS1|ENSG00000231654.1","grey"
"ENSG00000231662|ENSG00000231662.1","grey"
"COA6-AS1|ENSG00000231663.3","grey"
"OGFOD1P1|ENSG00000231665.1","grey"
"DIRC3|ENSG00000231672.8","grey"
"LINC02723|ENSG00000231680.2","grey"
"LINC01090|ENSG00000231689.3","grey"
"LINC00574|ENSG00000231690.5","lightcyan"
"ENSG00000231691|ENSG00000231691.2","grey"
"NANOGP5|ENSG00000231697.3","turquoise"
"ENSG00000231698|ENSG00000231698.3","grey"
"ENSG00000231699|ENSG00000231699.1","grey"
"ENSG00000231703|ENSG00000231703.2","lightcyan"
"ENSG00000231705|ENSG00000231705.1","grey"
"LINC00899|ENSG00000231711.2","grey"
"ENSG00000231713|ENSG00000231713.2","grey"
"LINC-PINT|ENSG00000231721.8","skyblue"
"TMSB15B-AS1|ENSG00000231728.5","grey"
"ARHGEF9-IT1|ENSG00000231729.1","grey"
"TSPAN19|ENSG00000231738.11","turquoise"
"ENSG00000231741|ENSG00000231741.2","grey"
"LINC01273|ENSG00000231742.6","grey"
"ENSG00000231744|ENSG00000231744.1","grey"
"EMBP1|ENSG00000231752.8","grey"
"ENSG00000231754|ENSG00000231754.4","blue"
"ENSG00000231760|ENSG00000231760.5","grey"
"DLX6-AS1|ENSG00000231764.11","blue"
"PPP1R11P2|ENSG00000231765.1","grey"
"LINC01354|ENSG00000231768.2","green"
"ENSG00000231769|ENSG00000231769.4","grey"
"TMEM44-AS1|ENSG00000231770.8","turquoise"
"LINC00575|ENSG00000231782.7","grey"
"DBIL5P|ENSG00000231784.8","grey"
"H2BP9|ENSG00000231787.4","grey"
"DOC2GP|ENSG00000231793.7","grey"
"ITCH-IT1|ENSG00000231795.1","grey"
"PCAT7|ENSG00000231806.4","grey"
"LINC01388|ENSG00000231808.2","grey"
"AKAIN1|ENSG00000231824.4","grey"
"LINC01819|ENSG00000231826.8","grey"
"ENSG00000231829|ENSG00000231829.4","grey"
"TMEM139-AS1|ENSG00000231840.2","turquoise"
"FAM192BP|ENSG00000231841.1","grey"
"CYP21A2|ENSG00000231852.9","grey"
"ENSG00000231856|ENSG00000231856.4","grey"
"ENSG00000231863|ENSG00000231863.2","grey"
"ENSG00000231866|ENSG00000231866.2","grey"
"IPO9-AS1|ENSG00000231871.5","grey"
"ENSG00000231875|ENSG00000231875.1","grey"
"ENSG00000231880|ENSG00000231880.2","grey"
"ENSG00000231881|ENSG00000231881.2","grey"
"NDUFB1P1|ENSG00000231884.1","grey"
"PRH1|ENSG00000231887.8","grey"
"TRAF3IP2-AS1|ENSG00000231889.9","turquoise"
"DARS1-AS1|ENSG00000231890.10","grey"
"ENSG00000231906|ENSG00000231906.1","turquoise"
"IDH1-AS1|ENSG00000231908.2","grey"
"ENSG00000231918|ENSG00000231918.1","grey"
"NEBL-AS1|ENSG00000231920.1","grey"
"TAPBP|ENSG00000231925.14","darkgreen"
"FAM242A|ENSG00000231934.2","grey"
"RPS7P3|ENSG00000231940.1","grey"
"HS1BP3-IT1|ENSG00000231948.2","grey"
"DPY19L1P2|ENSG00000231952.3","midnightblue"
"ENSG00000231963|ENSG00000231963.1","grey"
"ENSG00000231964|ENSG00000231964.1","grey"
"LINC02818|ENSG00000231966.1","grey"
"ENSG00000231967|ENSG00000231967.1","grey"
"MMADHC-DT|ENSG00000231969.4","turquoise"
"CT69|ENSG00000231971.6","grey"
"ENSG00000231977|ENSG00000231977.2","grey"
"RPL7L1P12|ENSG00000231981.3","grey"
"ENSG00000231992|ENSG00000231992.1","grey"
"RPL7AP76|ENSG00000231995.2","grey"
"LRRC8C-DT|ENSG00000231999.8","turquoise"
"CLCN3P1|ENSG00000232000.4","grey"
"ENSG00000232006|ENSG00000232006.9","grey"
"HSPE1P25|ENSG00000232015.2","grey"
"LEF1-AS1|ENSG00000232021.9","grey"
"FAAHP1|ENSG00000232022.9","grey"
"ENSG00000232034|ENSG00000232034.1","grey"
"ENSG00000232036|ENSG00000232036.2","grey"
"ZBED9|ENSG00000232040.4","blue"
"SILC1|ENSG00000232044.8","turquoise"
"ENSG00000232056|ENSG00000232056.1","grey"
"ENSG00000232063|ENSG00000232063.2","grey"
"LINC01063|ENSG00000232065.2","grey"
"TMEM253|ENSG00000232070.9","grey"
"LINC01031|ENSG00000232077.2","grey"
"LARGE-IT1|ENSG00000232081.1","grey"
"RPS6KA2-IT1|ENSG00000232082.1","grey"
"DCST1-AS1|ENSG00000232093.1","grey"
"ENSG00000232097|ENSG00000232097.1","grey"
"ZNF584-DT|ENSG00000232098.3","grey"
"RFX3-DT|ENSG00000232104.5","greenyellow"
"TMA7|ENSG00000232112.3","yellow"
"LINC00384|ENSG00000232117.2","grey"
"MCTS1|ENSG00000232119.8","yellow"
"LINC00867|ENSG00000232139.6","grey"
"RPS25P9|ENSG00000232142.1","grey"
"ST13P4|ENSG00000232150.3","grey"
"C11orf98P1|ENSG00000232158.1","grey"
"RAP2C-AS1|ENSG00000232160.7","grey"
"ENSG00000232166|ENSG00000232166.1","grey"
"ENSG00000232176|ENSG00000232176.1","grey"
"ENSG00000232184|ENSG00000232184.1","grey"
"OR2L6P|ENSG00000232215.2","grey"
"RPL36AP16|ENSG00000232228.1","grey"
"LINC00865|ENSG00000232229.8","grey"
"LINC02043|ENSG00000232233.1","grey"
"MTND1P32|ENSG00000232282.1","grey"
"GNG12-AS1|ENSG00000232284.9","grey"
"ENSG00000232295|ENSG00000232295.7","brown"
"DFFBP1|ENSG00000232303.2","grey"
"LINC03002|ENSG00000232310.10","turquoise"
"MXRA7P1|ENSG00000232320.6","grey"
"ARL5AP5|ENSG00000232332.1","grey"
"ENSG00000232334|ENSG00000232334.1","grey"
"SEMA3B-AS1|ENSG00000232352.3","turquoise"
"MTCYBP3|ENSG00000232373.2","grey"
"ENSG00000232375|ENSG00000232375.1","grey"
"RPS3AP25|ENSG00000232385.2","grey"
"ENSG00000232386|ENSG00000232386.9","turquoise"
"SMIM26|ENSG00000232388.5","yellow"
"GOT2P7|ENSG00000232392.1","grey"
"ENSG00000232394|ENSG00000232394.1","grey"
"EPB41L1-AS1|ENSG00000232406.8","turquoise"
"PPIAP70|ENSG00000232407.3","grey"
"ENSG00000232411|ENSG00000232411.1","grey"
"STAG2-AS1|ENSG00000232412.1","grey"
"ELN-AS1|ENSG00000232415.2","grey"
"KNOP1P4|ENSG00000232422.1","grey"
"GXYLT1P3|ENSG00000232433.2","grey"
"AJM1|ENSG00000232434.3","red"
"RPS26P42|ENSG00000232437.1","grey"
"MHENCR|ENSG00000232442.3","grey"
"EMSLR|ENSG00000232445.2","grey"
"ENSG00000232448|ENSG00000232448.2","grey"
"ENSG00000232450|ENSG00000232450.1","grey"
"LINC02777|ENSG00000232453.7","grey"
"ENSG00000232454|ENSG00000232454.2","grey"
"ENSG00000232456|ENSG00000232456.1","grey"
"BMPR1AP2|ENSG00000232460.4","grey"
"H3P31|ENSG00000232466.1","grey"
"EEF1B2P3|ENSG00000232472.1","paleturquoise"
"NCKAP5-IT1|ENSG00000232474.1","turquoise"
"KRT8P52|ENSG00000232479.2","grey"
"TGFB2-AS1|ENSG00000232480.3","grey"
"RPL37A-DT|ENSG00000232485.4","grey"
"DEPDC1P2|ENSG00000232486.1","grey"
"RASA3-IT1|ENSG00000232487.1","grey"
"MFAP1P1|ENSG00000232489.1","grey"
"ENSG00000232499|ENSG00000232499.2","grey"
"CYCSP8|ENSG00000232503.1","grey"
"ST3GAL5-AS1|ENSG00000232504.5","turquoise"
"GCSIR|ENSG00000232520.2","darkturquoise"
"VDAC1P13|ENSG00000232526.1","grey"
"LINC02802|ENSG00000232527.8","grey"
"ENSG00000232528|ENSG00000232528.3","grey60"
"KMT5AP2|ENSG00000232531.3","grey"
"FAM131B-AS2|ENSG00000232533.3","green"
"DPYD-IT1|ENSG00000232542.1","turquoise"
"ENSG00000232545|ENSG00000232545.1","darkgrey"
"ENSG00000232546|ENSG00000232546.1","yellow"
"ENSG00000232555|ENSG00000232555.2","grey60"
