"","module"
"TSPAN6|ENSG00000000003.15","brown"
"Y_RNA|ENSG00000207235.1","grey"
"RNU6-1005P|ENSG00000207248.1","grey"
"RNU6-441P|ENSG00000207275.1","pink"
"RNU6-831P|ENSG00000207278.1","pink"
"SNORD20|ENSG00000207280.1","grey"
"SNORA8|ENSG00000207304.1","lightcyan"
"SNORA2B|ENSG00000207313.1","grey"
"RNU6-1184P|ENSG00000207318.1","grey"
"Y_RNA|ENSG00000207326.1","grey"
"RNU6-883P|ENSG00000207327.1","turquoise"
"RNU6-658P|ENSG00000207336.1","grey"
"RNVU1-1|ENSG00000207340.1","grey"
"Y_RNA|ENSG00000207342.1","grey"
"SNORA22C|ENSG00000207344.1","grey"
"RNU6-540P|ENSG00000207352.1","grey"
"RNU6-2|ENSG00000207357.1","magenta"
"Y_RNA|ENSG00000207368.1","grey"
"Y_RNA|ENSG00000207370.1","brown"
"RNU1-4|ENSG00000207389.1","lightcyan"
"SNORA20|ENSG00000207392.1","lightcyan"
"SNORA64|ENSG00000207405.1","midnightblue"
"SNORA41|ENSG00000207406.1","grey"
"Y_RNA|ENSG00000207417.1","yellow"
"Y_RNA|ENSG00000207425.1","grey"
"RNU6-95P|ENSG00000207428.1","grey"
"SNORD56B|ENSG00000207444.1","pink"
"SNORD15B|ENSG00000207445.1","lightcyan"
"SNORA19|ENSG00000207468.1","grey"
"SNORA80E|ENSG00000207475.1","grey"
"SNORA46|ENSG00000207493.1","grey"
"Y_RNA|ENSG00000207497.1","pink"
"SNORD102|ENSG00000207500.1","grey"
"RNU6-9|ENSG00000207507.1","grey"
"RNU6-1237P|ENSG00000207508.1","grey"
"RNU1-3|ENSG00000207513.1","lightcyan"
"SNORA66|ENSG00000207523.1","grey"
"RNU6-33P|ENSG00000207524.1","grey"
"Y_RNA|ENSG00000207525.1","grey"
"MIR647|ENSG00000207554.1","grey"
"MIR578|ENSG00000207559.1","grey"
"MIR635|ENSG00000207561.1","turquoise"
"MIR23B|ENSG00000207563.1","grey"
"MIR433|ENSG00000207569.2","grey"
"MIR544A|ENSG00000207587.1","grey"
"MIR491|ENSG00000207609.3","yellow"
"MIR128-2|ENSG00000207625.1","grey"
"MIR562|ENSG00000207626.1","grey"
"MIR581|ENSG00000207627.1","grey"
"MIR641|ENSG00000207631.1","grey"
"MIR595|ENSG00000207637.1","cyan"
"MIR99A|ENSG00000207638.1","grey"
"MIR571|ENSG00000207642.1","grey"
"MIR570|ENSG00000207650.1","grey"
"MIR128-1|ENSG00000207654.4","pink"
"MIR573|ENSG00000207697.1","turquoise"
"MIR597|ENSG00000207701.1","grey"
"MIR7-2|ENSG00000207703.1","grey"
"MIR623|ENSG00000207719.1","grey"
"MIR186|ENSG00000207721.1","grey"
"MIR657|ENSG00000207736.1","turquoise"
"MIR590|ENSG00000207741.1","grey"
"MIR575|ENSG00000207746.1","grey"
"MIR553|ENSG00000207750.1","grey"
"MIR580|ENSG00000207756.1","grey"
"MIR181A1|ENSG00000207759.1","grey"
"MIR329-1|ENSG00000207761.3","grey"
"MIR329-2|ENSG00000207762.1","grey"
"MIR648|ENSG00000207780.1","grey"
"MIR26A2|ENSG00000207789.1","grey"
"MIR605|ENSG00000207813.1","grey"
"MIR563|ENSG00000207815.1","grey"
"MIR30A|ENSG00000207827.1","lightgreen"
"MIR27B|ENSG00000207864.3","grey"
"MIR577|ENSG00000207931.1","turquoise"
"MIR9-1|ENSG00000207933.3","grey"
"MIR654|ENSG00000207934.1","red"
"MIR624|ENSG00000207952.1","grey"
"MIR138-1|ENSG00000207954.1","green"
"MIR219A2HG|ENSG00000207955.5","turquoise"
"MIR496|ENSG00000207961.3","grey"
"MIR569|ENSG00000207963.1","grey"
"MIR125B1|ENSG00000207971.1","grey"
"MIR154|ENSG00000207978.1","grey"
"MIR576|ENSG00000207988.1","grey"
"MIR601|ENSG00000207991.1","grey"
"MIR644A|ENSG00000207997.1","turquoise"
"MIR431|ENSG00000208001.1","grey"
"MIR616|ENSG00000208028.1","grey"
"MIR548A3|ENSG00000208032.1","grey"
"SNORA40B|ENSG00000208308.1","grey"
"SNORD94|ENSG00000208772.1","lightcyan"
"SNORD73A|ENSG00000208797.1","grey"
"SNORA49|ENSG00000208892.1","salmon"
"SNORD12C|ENSG00000209042.1","grey"
"SNORD83B|ENSG00000209480.1","grey"
"SNORA48|ENSG00000209582.1","lightcyan"
"MT-RNR2|ENSG00000210082.2","blue"
"MT-TI|ENSG00000210100.1","green"
"MT-TQ|ENSG00000210107.1","grey"
"MT-TM|ENSG00000210112.1","blue"
"MT-TW|ENSG00000210117.1","blue"
"MT-TA|ENSG00000210127.1","grey"
"MT-TY|ENSG00000210144.1","grey"
"MT-TS1|ENSG00000210151.2","grey"
"MT-TD|ENSG00000210154.1","grey"
"MT-TE|ENSG00000210194.1","grey"
"MT-TT|ENSG00000210195.2","grey"
"MT-TP|ENSG00000210196.2","blue"
"GPX3|ENSG00000211445.13","green"
"DIO2|ENSG00000211448.14","grey"
"SELENOH|ENSG00000211450.11","midnightblue"
"GNRHR2|ENSG00000211451.13","red"
"AKR7L|ENSG00000211454.16","grey"
"STK38L|ENSG00000211455.8","grey"
"SACM1L|ENSG00000211456.13","blue"
"MT-RNR1|ENSG00000211459.2","blue"
"TSN|ENSG00000211460.12","salmon"
"MIR320D1|ENSG00000211491.2","grey"
"MIR760|ENSG00000211575.3","grey"
"MIR769|ENSG00000211580.1","grey"
"MIR758|ENSG00000211582.1","grey"
"SLC48A1|ENSG00000211584.14","turquoise"
"IGKC|ENSG00000211592.8","tan"
"IGLV5-52|ENSG00000211643.2","green"
"IGLV1-51|ENSG00000211644.3","green"
"IGLV1-50|ENSG00000211645.2","green"
"TRGC1|ENSG00000211689.7","grey"
"TRBC1|ENSG00000211751.9","grey"
"TRBJ2-3|ENSG00000211767.1","magenta"
"TRBC2|ENSG00000211772.11","darkgrey"
"TRDC|ENSG00000211829.9","turquoise"
"MIR550A3|ENSG00000212024.2","grey"
"PRR22|ENSG00000212123.4","grey"
"TAS2R19|ENSG00000212124.2","turquoise"
"TAS2R15P|ENSG00000212125.2","turquoise"
"TAS2R50|ENSG00000212126.3","grey"
"TAS2R14|ENSG00000212127.6","turquoise"
"TAS2R13|ENSG00000212128.2","turquoise"
"SNORD67|ENSG00000212135.1","grey"
"RNA5SP372|ENSG00000212138.1","grey"
"U3|ENSG00000212195.2","tan"
"SNORD17|ENSG00000212232.1","grey"
"RNU6-1176P|ENSG00000212257.1","grey"
"SNORD89|ENSG00000212283.1","grey"
"RNU6-821P|ENSG00000212297.1","grey"
"SNORD70B|ENSG00000212309.1","grey"
"RNU6-316P|ENSG00000212329.1","grey"
"RNU6-482P|ENSG00000212370.1","grey"
"ENSG00000212371|ENSG00000212371.1","grey"
"SNORD113-2|ENSG00000212384.1","pink"
"RNU6-1275P|ENSG00000212389.1","grey"
"SNORA74B|ENSG00000212402.1","grey"
"SNORD115|ENSG00000212428.1","pink"
"RNU11-6P|ENSG00000212429.1","grey"
"SNORA53|ENSG00000212443.1","grey"
"ENSG00000212458|ENSG00000212458.1","grey"
"SNORA12|ENSG00000212464.1","lightcyan"
"RNU6-530P|ENSG00000212482.1","brown"
"RNA5SP300|ENSG00000212499.1","grey"
"RNU6-466P|ENSG00000212526.1","turquoise"
"SNORD115-47|ENSG00000212528.1","grey"
"SNORD70|ENSG00000212534.1","grey"
"RNU6-808P|ENSG00000212535.1","grey"
"RNA5SP474|ENSG00000212536.1","grey"
"U3|ENSG00000212539.2","grey"
"RNU6-876P|ENSG00000212597.1","grey"
"SNORA3B|ENSG00000212607.1","grey"
"LINC01089|ENSG00000212694.8","grey"
"ENSG00000212712|ENSG00000212712.2","grey"
"LINC02693|ENSG00000212719.15","black"
"LINC02656|ENSG00000212743.2","turquoise"
"RTL8B|ENSG00000212747.5","brown"
"EWSAT1|ENSG00000212766.9","purple"
"ST13P5|ENSG00000212789.4","grey"
"RPL15P3|ENSG00000212802.4","grey"
"RNF208|ENSG00000212864.4","darkturquoise"
"MT-ND4L|ENSG00000212907.2","blue"
"MAP10|ENSG00000212916.6","magenta"
"C2orf74-DT|ENSG00000212978.6","turquoise"
"ZNF580|ENSG00000213015.9","grey"
"ZNF611|ENSG00000213020.10","grey"
"SYT3|ENSG00000213023.11","cyan"
"NUP62|ENSG00000213024.13","lightyellow"
"COX20P1|ENSG00000213025.2","grey"
"AURKAP1|ENSG00000213033.4","grey"
"ENSG00000213036|ENSG00000213036.3","grey"
"DENND1B|ENSG00000213047.13","red"
"C1orf220|ENSG00000213057.5","pink"
"ENSG00000213058|ENSG00000213058.3","grey"
"ENSG00000213062|ENSG00000213062.5","red"
"SFT2D2|ENSG00000213064.10","turquoise"
"CEP43|ENSG00000213066.13","yellow"
"LPAL2|ENSG00000213071.11","brown"
"CHP1P2|ENSG00000213073.5","green"
"ENSG00000213076|ENSG00000213076.3","green"
"SCAF8|ENSG00000213079.10","blue"
"ACKR1|ENSG00000213088.12","cyan"
"PDCL3P5|ENSG00000213089.4","turquoise"
"SCYL2P1|ENSG00000213090.2","grey"
"ZNF254|ENSG00000213096.11","grey"
"DYNLT2B|ENSG00000213123.11","blue"
"YWHAZP4|ENSG00000213131.3","pink"
"ARF1P2|ENSG00000213137.3","grey"
"CRYGS|ENSG00000213139.8","blue"
"ENSG00000213144|ENSG00000213144.2","grey"
"CRIP1|ENSG00000213145.10","grey"
"CNN2P9|ENSG00000213149.3","grey"
"RPL7AP60|ENSG00000213152.5","cyan"
"KLHL23|ENSG00000213160.10","red"
"FAM24B|ENSG00000213185.7","grey"
"TRIM59|ENSG00000213186.8","turquoise"
"YBX1P4|ENSG00000213188.3","grey"
"BTF3L4P2|ENSG00000213189.5","turquoise"
"MLLT11|ENSG00000213190.4","red"
"NUDCP1|ENSG00000213197.3","turquoise"
"ASIC3|ENSG00000213199.8","grey"
"GIMAP1|ENSG00000213203.3","greenyellow"
"CCDC183|ENSG00000213213.14","green"
"DNLZ|ENSG00000213221.5","blue"
"NOC2LP1|ENSG00000213225.7","grey"
"RPL12P38|ENSG00000213228.5","grey"
"YWHAZP2|ENSG00000213236.3","grey"
"H3P4|ENSG00000213244.3","grey"
"SUPT4H1|ENSG00000213246.7","midnightblue"
"RBMS2P1|ENSG00000213250.5","grey"
"ENSG00000213252|ENSG00000213252.3","grey"
"YWHAZP5|ENSG00000213260.3","grey"
"NRAS|ENSG00000213281.5","salmon"
"HNRNPCP6|ENSG00000213305.3","grey"
"LTC4S|ENSG00000213316.10","grey"
"RPS7P11|ENSG00000213326.4","lightcyan"
"ENSG00000213328|ENSG00000213328.3","grey"
"ANKRD39|ENSG00000213337.9","turquoise"
"QTRT1|ENSG00000213339.9","royalblue"
"CHUK|ENSG00000213341.11","salmon"
"MXD3|ENSG00000213347.11","grey"
"CNN2P8|ENSG00000213355.3","grey"
"RPS3P6|ENSG00000213363.4","pink"
"GSTM2|ENSG00000213366.13","grey"
"GAPDHP71|ENSG00000213376.4","turquoise"
"COG8|ENSG00000213380.16","grey"
"RPL7AP39|ENSG00000213385.3","grey"
"ARHGAP19|ENSG00000213390.11","turquoise"
"HAUS7|ENSG00000213397.12","grey"
"LCAT|ENSG00000213398.8","turquoise"
"RBM22P2|ENSG00000213411.2","grey"
"GPC2|ENSG00000213420.8","turquoise"
"KRT222|ENSG00000213424.9","red"
"HSPD1P1|ENSG00000213430.6","grey"
"RPLP1P6|ENSG00000213433.5","turquoise"
"SIPA1|ENSG00000213445.10","greenyellow"
"FTH1P3|ENSG00000213453.3","grey"
"ERV3-1|ENSG00000213462.5","blue"
"SYNJ2BP|ENSG00000213463.5","salmon"
"ARL2|ENSG00000213465.8","darkgrey"
"FIRRE|ENSG00000213468.7","turquoise"
"TTLL13|ENSG00000213471.10","grey"
"IMPDH1P5|ENSG00000213513.3","grey"
"RBMXL1|ENSG00000213516.10","salmon"
"ENSG00000213519|ENSG00000213519.2","grey"
"SRA1|ENSG00000213523.12","blue"
"STIMATE|ENSG00000213533.13","brown"
"TXN2P1|ENSG00000213540.3","turquoise"
"RPL7AP43|ENSG00000213542.3","grey"
"DNAJC9|ENSG00000213551.7","grey"
"RPLP0P6|ENSG00000213553.4","grey"
"C8orf82|ENSG00000213563.7","blue"
"CPLX3|ENSG00000213578.6","grey"
"VDAC1|ENSG00000213585.11","blue"
"ZBTB9|ENSG00000213588.6","blue"
"ENSG00000213590|ENSG00000213590.2","grey"
"TMX2|ENSG00000213593.10","lightcyan"
"ENSG00000213600|ENSG00000213600.3","grey"
"KRT18P19|ENSG00000213601.3","grey"
"SLC25A14P1|ENSG00000213608.5","grey"
"RPL11P3|ENSG00000213613.2","grey"
"HEXA|ENSG00000213614.11","turquoise"
"NDUFS3|ENSG00000213619.11","darkgrey"
"LEPROT|ENSG00000213625.9","darkgreen"
"LBH|ENSG00000213626.13","grey60"
"ADAT3|ENSG00000213638.6","grey"
"PPP1CB|ENSG00000213639.11","midnightblue"
"EEF1DP4|ENSG00000213640.3","green"
"SULT1A4|ENSG00000213648.11","grey"
"GPSM3|ENSG00000213654.10","greenyellow"
"LAT|ENSG00000213658.13","royalblue"
"RSU1P3|ENSG00000213659.4","grey"
"NCKIPSD|ENSG00000213672.8","green"
"ATF6B|ENSG00000213676.13","green"
"ENSG00000213690|ENSG00000213690.3","grey"
"SEC14L1P1|ENSG00000213693.4","grey"
"S1PR3|ENSG00000213694.7","grey"
"SLC35F6|ENSG00000213699.9","grey"
"RPL17P50|ENSG00000213700.3","grey"
"ENSG00000213703|ENSG00000213703.2","grey"
"HMGB1P10|ENSG00000213707.2","grey"
"PHB1P7|ENSG00000213711.3","grey"
"FAM209B|ENSG00000213714.1","grey"
"ENSG00000213717|ENSG00000213717.3","pink"
"CLIC1|ENSG00000213719.8","darkred"
"DDAH2|ENSG00000213722.10","brown"
"ANAPC10P1|ENSG00000213735.2","grey"
"RPS29|ENSG00000213741.11","lightcyan"
"ZNF337-AS1|ENSG00000213742.8","turquoise"
"CENPBD2P|ENSG00000213753.11","black"
"KPNA4P1|ENSG00000213754.2","grey"
"RPS3AP20|ENSG00000213757.3","grey"
"ATP6V1G2|ENSG00000213760.11","yellow"
"ZNF134|ENSG00000213762.12","red"
"ENSG00000213777|ENSG00000213777.5","grey"
"GTF2H4|ENSG00000213780.11","green"
"DDX47|ENSG00000213782.7","grey"
"AKR1B1P3|ENSG00000213785.3","grey"
"ZNF888|ENSG00000213793.6","grey"
"ZNF845|ENSG00000213799.13","salmon"
"ZNF321P|ENSG00000213801.4","turquoise"
"KLRK1|ENSG00000213809.9","grey"
"CFL1P5|ENSG00000213830.3","grey"
"SUGT1P2|ENSG00000213842.2","grey"
"EMP2|ENSG00000213853.10","tan"
"KCTD11|ENSG00000213859.8","tan"
"RPL21P75|ENSG00000213860.4","grey"
"YBX1P10|ENSG00000213866.3","grey"
"CFL1P7|ENSG00000213877.3","grey"
"RPL13AP7|ENSG00000213885.4","grey"
"LINC01521|ENSG00000213888.3","green"
"PPM1N|ENSG00000213889.11","grey"
"ENSG00000213896|ENSG00000213896.4","pink"
"SLC23A3|ENSG00000213901.11","grey"
"LTB4R|ENSG00000213903.9","grey"
"LIPE-AS1|ENSG00000213904.11","cyan"
"LTB4R2|ENSG00000213906.10","grey"
"DNASE1|ENSG00000213918.11","grey"
"MDP1|ENSG00000213920.9","midnightblue"
"CSNK1E|ENSG00000213923.13","blue"
"CCL27|ENSG00000213927.4","grey"
"IRF9|ENSG00000213928.10","tan"
"GALT|ENSG00000213930.12","green"
"HBE1|ENSG00000213931.7","grey"
"CLDN9|ENSG00000213937.4","grey"
"SEPHS1P6|ENSG00000213938.3","turquoise"
"ITGA1|ENSG00000213949.10","darkred"
"RPS10P2|ENSG00000213950.2","grey"
"ENSG00000213963|ENSG00000213963.7","turquoise"
"NUDT19|ENSG00000213965.4","grey"
"ZNF726|ENSG00000213967.12","grey"
"ZNF99|ENSG00000213973.10","grey"
"TAX1BP3|ENSG00000213977.8","turquoise"
"RPL7AP14|ENSG00000213979.3","grey"
"ENSG00000213981|ENSG00000213981.8","grey"
"AP1G2|ENSG00000213983.12","cyan"
"ZNF90|ENSG00000213988.11","turquoise"
"NAXD|ENSG00000213995.12","grey60"
"TM6SF2|ENSG00000213996.13","grey"
"PGAM1P7|ENSG00000213997.3","green"
"MEF2B|ENSG00000213999.17","turquoise"
"GANC|ENSG00000214013.10","turquoise"
"RRM2P3|ENSG00000214018.3","grey"
"TTLL3|ENSG00000214021.17","brown"
"REPIN1|ENSG00000214022.12","blue"
"MRPL23|ENSG00000214026.11","grey"
"ZNF891|ENSG00000214029.6","turquoise"
"LINC02418|ENSG00000214039.9","grey"
"LINC02347|ENSG00000214043.8","purple"
"SMIM7|ENSG00000214046.9","lightcyan"
"FBXO16|ENSG00000214050.8","yellow"
"TSPAN4|ENSG00000214063.12","grey"
"ENSG00000214067|ENSG00000214067.2","turquoise"
"CPNE1|ENSG00000214078.13","grey"
"ARL16|ENSG00000214087.9","grey60"
"ENSG00000214093|ENSG00000214093.3","grey"
"PLAC9P1|ENSG00000214100.10","turquoise"
"WEE2|ENSG00000214102.7","grey"
"PAXIP1-AS2|ENSG00000214106.9","lightgreen"
"TPT1P5|ENSG00000214108.4","pink"
"LDHAP4|ENSG00000214110.3","grey"
"LYRM4|ENSG00000214113.11","yellow"
"MYCBP|ENSG00000214114.9","tan"
"SNRPEP9|ENSG00000214124.3","grey"
"ENSG00000214132|ENSG00000214132.4","green"
"SDHAP4|ENSG00000214135.10","blue"
"PRCD|ENSG00000214140.11","turquoise"
"LINC00887|ENSG00000214145.8","grey"
"ALG3|ENSG00000214160.10","green"
"AMZ2P1|ENSG00000214174.10","lightcyan"
"PLEKHM1P1|ENSG00000214176.11","lightyellow"
"PTMAP5|ENSG00000214182.5","turquoise"
"ST7-OT4|ENSG00000214188.9","lightgreen"
"ZNF788P|ENSG00000214189.9","tan"
"RNF152P1|ENSG00000214190.2","grey"
"SH3D21|ENSG00000214193.11","cyan"
"SMIM30|ENSG00000214194.9","brown"
"TTC41P|ENSG00000214198.8","grey"
"EEF1A1P12|ENSG00000214199.3","grey"
"RPS4XP1|ENSG00000214203.4","grey"
"C19orf38|ENSG00000214212.9","tan"
"IQCJ|ENSG00000214216.11","pink"
"HNRNPA1P10|ENSG00000214223.4","salmon"
"C17orf67|ENSG00000214226.9","grey"
"MINDY4B|ENSG00000214237.11","yellow"
"SETP21|ENSG00000214244.4","pink"
"ENSG00000214248|ENSG00000214248.2","grey"
"FIS1|ENSG00000214253.9","blue"
"KCTD9P4|ENSG00000214264.4","grey"
"AGGF1P1|ENSG00000214273.4","grey"
"ANG|ENSG00000214274.10","grey"
"SCART1|ENSG00000214279.13","grey"
"COLCA2|ENSG00000214290.9","grey"
"APTR|ENSG00000214293.11","blue"
"MBLAC1|ENSG00000214309.5","darkturquoise"
"PDPR2P|ENSG00000214331.8","grey"
"SOGA3|ENSG00000214338.10","yellow"
"VAC14-AS1|ENSG00000214353.8","grey"
"NEURL1B|ENSG00000214357.9","green"
"HAUS3|ENSG00000214367.9","blue"
"CYB5AP2|ENSG00000214369.2","grey"
"VSTM5|ENSG00000214376.6","red"
"LINC00488|ENSG00000214381.6","yellow"
"RPS3AP26|ENSG00000214389.2","lightcyan"
"TUBAP2|ENSG00000214391.3","midnightblue"
"KANSL1-AS1|ENSG00000214401.6","grey"
"LCNL1|ENSG00000214402.7","brown"
"BBIP1|ENSG00000214413.9","turquoise"
"LRRC37A4P|ENSG00000214425.10","grey"
"CYCSP6|ENSG00000214429.3","grey"
"VPS33B-DT|ENSG00000214432.9","grey"
"GOLGA2P8|ENSG00000214433.4","grey"
"AS3MT|ENSG00000214435.9","darkgreen"
"FAM185BP|ENSG00000214439.6","blue"
"RCN1P2|ENSG00000214455.4","grey"
"PLIN5|ENSG00000214456.8","grey"
"RPL7P29|ENSG00000214457.3","pink"
"SMARCE1P6|ENSG00000214465.3","grey"
"RPL7P1|ENSG00000214485.6","grey"
"SEC14L6|ENSG00000214491.9","grey"
"PPME1|ENSG00000214517.10","red"
"STARD10|ENSG00000214530.10","grey"
"KRT18P33|ENSG00000214533.3","grey"
"ZNF705EP|ENSG00000214534.6","grey"
"GTF2IRD2P1|ENSG00000214544.7","grey"
"ENSG00000214546|ENSG00000214546.4","grey"
"MEG3|ENSG00000214548.18","pink"
"COPS8P2|ENSG00000214552.4","pink"
"LRRC37A11P|ENSG00000214553.11","grey"
"ENSG00000214558|ENSG00000214558.5","brown"
"NUTM2D|ENSG00000214562.15","turquoise"
"CPEB1|ENSG00000214575.10","grey"
"HMGN2P15|ENSG00000214578.5","grey"
"EML6|ENSG00000214595.13","pink"
"CTBP2P5|ENSG00000214602.3","grey"
"POLR3DP1|ENSG00000214626.2","grey"
"RPSAP6|ENSG00000214629.3","grey"
"COMMD4P1|ENSG00000214646.8","grey"
"ZNF727|ENSG00000214652.6","blue"
"B3GALT9|ENSG00000214654.9","turquoise"
"ZSWIM8|ENSG00000214655.11","lightyellow"
"C10orf105|ENSG00000214688.6","turquoise"
"ARHGEF33|ENSG00000214694.13","pink"
"IFRD2|ENSG00000214706.12","brown"
"ENSG00000214708|ENSG00000214708.4","grey"
"CAPN14|ENSG00000214711.10","pink"
"ZBED1|ENSG00000214717.12","blue"
"ENSG00000214719|ENSG00000214719.13","grey"
"CDIPTOSP|ENSG00000214725.10","grey"
"TOMM6|ENSG00000214736.8","blue"
"GOT2P6|ENSG00000214745.2","grey"
"HNRNPUL2|ENSG00000214753.4","red"
"CSKMT|ENSG00000214756.8","grey"
"SEPTIN7P2|ENSG00000214765.10","blue"
"ENSG00000214770|ENSG00000214770.3","grey"
"ENSG00000214773|ENSG00000214773.1","grey"
"ENSG00000214776|ENSG00000214776.12","grey"
"RPS3AP21|ENSG00000214784.4","grey"
"TUBA5P|ENSG00000214796.9","purple"
"ENSG00000214803|ENSG00000214803.3","yellow"
"FER1L6|ENSG00000214814.7","grey"
"MPRIPP1|ENSG00000214820.3","grey"
"DDX12P|ENSG00000214826.5","grey"
"MTCP1|ENSG00000214827.11","turquoise"
"UPF3AP2|ENSG00000214832.5","grey"
"LINC01347|ENSG00000214837.8","grey"
"RAD51AP2|ENSG00000214842.6","red"
"DCDC2C|ENSG00000214866.9","grey"
"LINC02981|ENSG00000214870.11","green"
"MED28P1|ENSG00000214875.2","grey"
"ENSG00000214883|ENSG00000214883.4","grey"
"LINC01588|ENSG00000214900.13","grey"
"RPS15AP3|ENSG00000214903.4","pink"
"RPL23AP3|ENSG00000214914.3","grey"
"HLA-F-AS1|ENSG00000214922.9","grey"
"NPIPA8|ENSG00000214940.9","grey"
"ZSWIM7|ENSG00000214941.8","grey"
"ENSG00000214942|ENSG00000214942.6","yellow"
"ARHGEF28|ENSG00000214944.10","yellow"
"TBC1D26|ENSG00000214946.15","black"
"LRRC69|ENSG00000214954.9","turquoise"
"ENSG00000214955|ENSG00000214955.5","grey"
"CRPPA|ENSG00000214960.11","blue"
"NPIPA7|ENSG00000214967.6","grey"
"PPIAP29|ENSG00000214975.4","grey"
"RPL7AP26|ENSG00000214988.4","pink"
"ENSG00000214999|ENSG00000214999.3","red"
"MESTP4|ENSG00000215004.3","grey"
"CHCHD2P2|ENSG00000215006.4","grey"
"RTL10|ENSG00000215012.9","green"
"ENSG00000215014|ENSG00000215014.5","grey"
"COL28A1|ENSG00000215018.10","blue"
"PHB2|ENSG00000215021.10","darkgrey"
"ENSG00000215022|ENSG00000215022.8","brown"
"RPL13P12|ENSG00000215030.5","grey"
"CD27-AS1|ENSG00000215039.9","turquoise"
"NEURL4|ENSG00000215041.10","black"
"GRID2IP|ENSG00000215045.9","green"
"PKMP5|ENSG00000215057.4","grey"
"ALOX12-AS1|ENSG00000215067.12","turquoise"
"ANXA2R-AS1|ENSG00000215068.10","turquoise"
"KRT18P11|ENSG00000215089.3","grey"
"ENSG00000215097|ENSG00000215097.3","grey"
"TTC3P1|ENSG00000215105.4","yellow"
"UBXN2B|ENSG00000215114.10","blue"
"CBWD6|ENSG00000215126.11","yellow"
"ENSG00000215146|ENSG00000215146.6","grey"
"ENSG00000215154|ENSG00000215154.7","black"
"GUSBP18|ENSG00000215158.9","turquoise"
"LINC00269|ENSG00000215162.2","grey"
"NLRP2B|ENSG00000215174.2","grey"
"RPS12P16|ENSG00000215184.2","grey"
"GOLGA6B|ENSG00000215186.7","grey"
"FAM166B|ENSG00000215187.13","grey"
"LINC00680|ENSG00000215190.9","green"
"PEX26|ENSG00000215193.14","green"
"BASP1-AS1|ENSG00000215196.5","green"
"C5orf49|ENSG00000215217.7","blue"
"UBE2QL1|ENSG00000215218.4","yellow"
"CYP51A1P3|ENSG00000215223.3","turquoise"
"ENSG00000215237|ENSG00000215237.6","grey"
"LINC02449|ENSG00000215241.4","purple"
"LINC02649|ENSG00000215244.4","turquoise"
"FASTKD5|ENSG00000215251.5","grey"
"GOLGA8B|ENSG00000215252.12","grey"
"DHRS4-AS1|ENSG00000215256.6","grey"
"HOMEZ|ENSG00000215271.9","turquoise"
"CHMP5P1|ENSG00000215284.2","green"
"ENSG00000215297|ENSG00000215297.3","grey"
"DDX3X|ENSG00000215301.11","blue"
"WHAMMP4|ENSG00000215302.8","grey"
"VPS16|ENSG00000215305.10","grey60"
"FAM66B|ENSG00000215374.6","grey"
"MYL5|ENSG00000215375.7","blue"
"MIR99AHG|ENSG00000215386.15","brown"
"ACTG1P3|ENSG00000215388.3","grey"
"SCRT2|ENSG00000215397.4","purple"
"MIR17HG|ENSG00000215417.13","turquoise"
"ZNF407|ENSG00000215421.10","grey"
"MCM3AP-AS1|ENSG00000215424.10","brown"
"NPEPL1|ENSG00000215440.12","grey"
"CTAGE12P|ENSG00000215441.3","grey"
"ZNF663P|ENSG00000215452.5","grey"
"SIAH3|ENSG00000215475.5","purple"
"CES5AP1|ENSG00000215478.8","grey"
"LINC00598|ENSG00000215483.12","turquoise"
"HNRNPA1P7|ENSG00000215492.6","salmon"
"ENSG00000215512|ENSG00000215512.9","grey"
"EFCAB8|ENSG00000215529.13","grey"
"FRG1JP|ENSG00000215548.2","grey"
"ANKRD20A11P|ENSG00000215559.8","grey"
"GRK6P1|ENSG00000215571.5","grey"
"BCORP1|ENSG00000215580.12","yellow"
"C20orf202|ENSG00000215595.3","grey"
"HMX1|ENSG00000215612.8","grey"
"GUSBP9|ENSG00000215630.6","turquoise"
"RSC1A1|ENSG00000215695.2","turquoise"
"TMEM242|ENSG00000215712.11","blue"
"TMEM167B|ENSG00000215717.7","lightcyan"
"FAM72D|ENSG00000215784.6","grey"
"TNFRSF25|ENSG00000215788.11","black"
"SLC35E2A|ENSG00000215790.8","black"
"ENSG00000215795|ENSG00000215795.2","grey"
"RFKP1|ENSG00000215802.3","pink"
"LINC01139|ENSG00000215808.4","grey"
"ZC3H11B|ENSG00000215817.9","grey"
"SDHAP2|ENSG00000215837.7","grey"
"ENSG00000215840|ENSG00000215840.3","grey"
"TSTD1|ENSG00000215845.11","midnightblue"
"PDZK1P1|ENSG00000215859.9","grey"
"ENSG00000215861|ENSG00000215861.8","grey"
"ST13P20|ENSG00000215875.4","pink"
"CYB5RL|ENSG00000215883.11","grey"
"CROCCP2|ENSG00000215908.11","grey"
"TTC34|ENSG00000215912.13","royalblue"
"ATAD3C|ENSG00000215915.10","grey"
"MIR873|ENSG00000215939.3","pink"
"MIR921|ENSG00000215952.1","cyan"
"MIR300|ENSG00000215957.1","grey"
"MIR876|ENSG00000215966.1","pink"
"MIR874|ENSG00000216009.3","green"
"MIR8485|ENSG00000216191.1","grey"
"ENSG00000216307|ENSG00000216307.2","grey"
"ENSG00000216316|ENSG00000216316.1","green"
"RPSAP43|ENSG00000216471.3","grey"
