,gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus,CMC DLPFC
1981237,ENSG00000141258.12,ENSG00000141258,SGSM2,chr17,protein_coding,1,0,0,0
1981679,ENSG00000007168.12,ENSG00000007168,PAFAH1B1,chr17,protein_coding,1,0,0,0
1982107,ENSG00000277200.1,ENSG00000277200,RP11-74E22.8,chr17,lincRNA,1,0,0,0
1982110,ENSG00000261963.2,ENSG00000261963,CCDC92B,chr17,unprocessed_pseudogene,1,0,0,0
1987024,ENSG00000182853.11,ENSG00000182853,VMO1,chr17,protein_coding,1,0,0,0
1987816,ENSG00000108556.7,ENSG00000108556,CHRNE,chr17,protein_coding,1,0,0,0
1992517,ENSG00000167858.12,ENSG00000167858,TEKT1,chr17,protein_coding,1,0,0,0
1993018,ENSG00000267532.4,ENSG00000267532,MIR497HG,chr17,antisense,1,0,0,0
1993732,ENSG00000072778.19,ENSG00000072778,ACADVL,chr17,protein_coding,1,0,0,0
1996797,ENSG00000205544.3,ENSG00000205544,TMEM256,chr17,protein_coding,1,0,0,0
1997042,ENSG00000170175.10,ENSG00000170175,CHRNB1,chr17,protein_coding,1,0,0,0
1997553,ENSG00000161956.12,ENSG00000161956,SENP3,chr17,protein_coding,1,0,0,0
1999165,ENSG00000141510.16,ENSG00000141510,TP53,chr17,protein_coding,1,0,0,0
2002342,ENSG00000220205.8,ENSG00000220205,VAMP2,chr17,protein_coding,1,0,0,0
2004285,ENSG00000276231.4,ENSG00000276231,PIK3R6,chr17,protein_coding,1,0,0,0
2004904,ENSG00000170310.14,ENSG00000170310,STX8,chr17,protein_coding,0,0,0,1
2007112,ENSG00000233670.6,ENSG00000233670,PIRT,chr17,protein_coding,1,0,0,0
2010906,ENSG00000011295.15,ENSG00000011295,TTC19,chr17,protein_coding,1,0,0,0
2013467,ENSG00000266498.1,ENSG00000266498,RP11-45M22.5,chr17,lincRNA,1,0,0,0
2014457,ENSG00000175662.17,ENSG00000175662,TOM1L2,chr17,protein_coding,1,0,0,0
2015994,ENSG00000266677.1,ENSG00000266677,RP11-258F1.1,chr17,antisense,1,0,0,0
2019273,ENSG00000188522.14,ENSG00000188522,FAM83G,chr17,protein_coding,0,1,0,0
2020459,ENSG00000142494.13,ENSG00000142494,SLC47A1,chr17,protein_coding,1,0,0,0
2021369,ENSG00000108602.17,ENSG00000108602,ALDH3A1,chr17,protein_coding,1,0,0,0
2023478,ENSG00000184185.9,ENSG00000184185,KCNJ12,chr17,protein_coding,1,0,0,0
2025298,ENSG00000004142.11,ENSG00000004142,POLDIP2,chr17,protein_coding,1,0,0,0
2025566,ENSG00000109072.13,ENSG00000109072,VTN,chr17,protein_coding,1,0,0,0
2025692,ENSG00000258472.8,ENSG00000258472,RP11-192H23.4,chr17,protein_coding,0,0,0,1
2028204,ENSG00000076604.14,ENSG00000076604,TRAF4,chr17,protein_coding,0,0,0,1
2030236,ENSG00000160551.10,ENSG00000160551,TAOK1,chr17,protein_coding,1,0,0,0
2030983,ENSG00000167549.18,ENSG00000167549,CORO6,chr17,protein_coding,1,0,0,0
2032218,ENSG00000108582.11,ENSG00000108582,CPD,chr17,protein_coding,1,0,0,0
2032770,ENSG00000263603.1,ENSG00000263603,CTD-2349P21.5,chr17,lincRNA,1,0,0,0
2033014,ENSG00000184060.10,ENSG00000184060,ADAP2,chr17,protein_coding,0,0,1,0
2033313,ENSG00000265798.6,ENSG00000265798,RP11-271K11.5,chr17,transcribed_unprocessed_pseudogene,0,0,1,0
2035478,ENSG00000280033.1,ENSG00000280033,CTD-2095E4.3,chr17,TEC,1,0,0,0
2035806,ENSG00000010244.17,ENSG00000010244,ZNF207,chr17,protein_coding,1,0,0,0
2037052,ENSG00000197322.3,ENSG00000197322,C17orf102,chr17,lincRNA,0,0,0,1
2038930,ENSG00000006125.16,ENSG00000006125,AP2B1,chr17,protein_coding,1,0,0,0
2039486,ENSG00000270647.5,ENSG00000270647,TAF15,chr17,protein_coding,1,0,0,0
2039731,ENSG00000270885.1,ENSG00000270885,RASL10B,chr17,protein_coding,1,0,0,0
2039804,ENSG00000271447.5,ENSG00000271447,MMP28,chr17,protein_coding,1,0,0,0
2040178,ENSG00000271503.5,ENSG00000271503,CCL5,chr17,protein_coding,1,0,0,0
2048161,ENSG00000141741.11,ENSG00000141741,MIEN1,chr17,protein_coding,1,0,0,0
2050094,ENSG00000126351.12,ENSG00000126351,THRA,chr17,protein_coding,1,0,0,0
2050952,ENSG00000131759.17,ENSG00000131759,RARA,chr17,protein_coding,1,0,0,0
2051130,ENSG00000131747.14,ENSG00000131747,TOP2A,chr17,protein_coding,0,0,0,1
2053942,ENSG00000141756.18,ENSG00000141756,FKBP10,chr17,protein_coding,1,0,0,0
2054278,ENSG00000259623.1,ENSG00000259623,RP11-156E6.1,chr17,sense_overlapping,1,0,0,0
2055998,ENSG00000173757.9,ENSG00000173757,STAT5B,chr17,protein_coding,0,0,0,1
2056091,ENSG00000236194.3,ENSG00000236194,AC003104.1,chr17,sense_intronic,1,0,0,0
2057220,ENSG00000266962.2,ENSG00000266962,RP11-400F19.6,chr17,antisense,1,0,0,0
2063450,ENSG00000161653.10,ENSG00000161653,NAGS,chr17,protein_coding,1,0,0,0
2063635,ENSG00000141349.8,ENSG00000141349,G6PC3,chr17,protein_coding,1,0,0,0
2065047,ENSG00000108309.12,ENSG00000108309,RUNDC3A,chr17,protein_coding,1,0,0,0
2066262,ENSG00000267160.1,ENSG00000267160,RP11-1072C15.4,chr17,antisense,1,0,0,0
2068271,ENSG00000186834.3,ENSG00000186834,HEXIM1,chr17,protein_coding,1,0,0,0
2068286,ENSG00000168517.10,ENSG00000168517,HEXIM2,chr17,protein_coding,1,0,0,0
2070916,ENSG00000073969.18,ENSG00000073969,NSF,chr17,protein_coding,1,0,0,0
2075691,ENSG00000170703.15,ENSG00000170703,TTLL6,chr17,protein_coding,1,0,0,0
2077120,ENSG00000248714.6,ENSG00000248714,RP11-1079K10.3,chr17,lincRNA,1,0,0,0
2077349,ENSG00000064300.8,ENSG00000064300,NGFR,chr17,protein_coding,1,0,0,0
2078080,ENSG00000136504.11,ENSG00000136504,KAT7,chr17,protein_coding,1,0,0,0
2078354,ENSG00000262837.1,ENSG00000262837,RP11-304F15.7,chr17,lincRNA,0,0,1,0
2078783,ENSG00000005882.11,ENSG00000005882,PDK2,chr17,protein_coding,1,0,0,0
2079101,ENSG00000108819.10,ENSG00000108819,PPP1R9B,chr17,protein_coding,1,0,0,0
2079648,ENSG00000279792.1,ENSG00000279792,RP11-893F2.18,chr17,TEC,1,0,0,0
2079901,ENSG00000167107.12,ENSG00000167107,ACSF2,chr17,protein_coding,1,0,0,0
2080348,ENSG00000136449.13,ENSG00000136449,MYCBPAP,chr17,protein_coding,0,0,0,1
2085548,ENSG00000267452.1,ENSG00000267452,RP11-1018N14.5,chr17,lincRNA,1,0,0,0
2091895,ENSG00000141367.11,ENSG00000141367,CLTC,chr17,protein_coding,1,0,0,0
2095581,ENSG00000146872.17,ENSG00000146872,TLK2,chr17,protein_coding,1,0,0,0
2096301,ENSG00000170921.14,ENSG00000170921,TANC2,chr17,protein_coding,1,0,0,0
2100856,ENSG00000271605.5,ENSG00000271605,MILR1,chr17,protein_coding,0,0,1,0
2101464,ENSG00000258890.6,ENSG00000258890,CEP95,chr17,protein_coding,1,0,0,0
2102608,ENSG00000168646.12,ENSG00000168646,AXIN2,chr17,protein_coding,1,0,0,0
2103796,ENSG00000154217.14,ENSG00000154217,PITPNC1,chr17,protein_coding,1,0,0,0
2105349,ENSG00000108946.14,ENSG00000108946,PRKAR1A,chr17,protein_coding,1,0,0,0
2107682,ENSG00000278972.1,ENSG00000278972,CTD-3022L24.1,chr17,TEC,1,0,0,0
2108557,ENSG00000277728.1,ENSG00000277728,RP11-143K11.7,chr17,antisense,1,0,0,0
2109659,ENSG00000204347.3,ENSG00000204347,BTBD17,chr17,protein_coding,1,0,0,0
2110501,ENSG00000109065.11,ENSG00000109065,NAT9,chr17,protein_coding,1,0,0,0
2111784,ENSG00000167862.9,ENSG00000167862,MRPL58,chr17,protein_coding,1,0,0,0
2113977,ENSG00000177728.15,ENSG00000177728,TMEM94,chr17,protein_coding,1,0,0,0
2121991,ENSG00000092931.11,ENSG00000092931,MFSD11,chr17,protein_coding,1,0,0,0
2122391,ENSG00000167889.12,ENSG00000167889,MGAT5B,chr17,protein_coding,1,0,0,0
2125288,ENSG00000184557.4,ENSG00000184557,SOCS3,chr17,protein_coding,1,0,0,0
2126743,ENSG00000035862.12,ENSG00000035862,TIMP2,chr17,protein_coding,0,1,0,0
2127909,ENSG00000167291.15,ENSG00000167291,TBC1D16,chr17,protein_coding,1,0,0,0
2131314,ENSG00000141577.13,ENSG00000141577,CEP131,chr17,protein_coding,1,0,0,0
2131608,ENSG00000167302.10,ENSG00000167302,TEPSIN,chr17,protein_coding,1,0,0,0
2132914,ENSG00000204237.4,ENSG00000204237,OXLD1,chr17,protein_coding,1,0,0,0
2133670,ENSG00000225663.7,ENSG00000225663,MCRIP1,chr17,protein_coding,1,0,0,0
2134313,ENSG00000263731.1,ENSG00000263731,RP11-498C9.15,chr17,lincRNA,1,0,0,0
2134351,ENSG00000141552.17,ENSG00000141552,ANAPC11,chr17,protein_coding,1,0,0,0
2135899,ENSG00000169689.14,ENSG00000169689,STRA13,chr17,protein_coding,1,0,0,0
2136148,ENSG00000169738.7,ENSG00000169738,DCXR,chr17,protein_coding,1,0,0,0
2136358,ENSG00000169733.11,ENSG00000169733,RFNG,chr17,protein_coding,1,0,0,0
2136916,ENSG00000169718.17,ENSG00000169718,DUS1L,chr17,protein_coding,1,0,0,0
2137631,ENSG00000141526.15,ENSG00000141526,SLC16A3,chr17,protein_coding,1,0,0,0
2138117,ENSG00000260563.3,ENSG00000260563,RP13-516M14.1,chr17,lincRNA,0,0,1,0
2138190,ENSG00000141574.7,ENSG00000141574,SECTM1,chr17,protein_coding,0,0,1,0
2138316,ENSG00000181396.12,ENSG00000181396,OGFOD3,chr17,protein_coding,1,0,0,0
2138474,ENSG00000169660.15,ENSG00000169660,HEXDC,chr17,protein_coding,1,0,0,0
2139888,ENSG00000141542.10,ENSG00000141542,RAB40B,chr17,protein_coding,1,0,0,0
2140908,ENSG00000261888.1,ENSG00000261888,AC144831.1,chr17,lincRNA,0,0,0,1
2141217,ENSG00000079134.11,ENSG00000079134,THOC1,chr18,protein_coding,1,0,0,0
2145430,ENSG00000264707.1,ENSG00000264707,L3MBTL4-AS1,chr18,lincRNA,0,0,1,0
2146113,ENSG00000173482.16,ENSG00000173482,PTPRM,chr18,protein_coding,1,0,0,0
2150748,ENSG00000175354.18,ENSG00000175354,PTPN2,chr18,protein_coding,1,0,0,0
2150986,ENSG00000085415.15,ENSG00000085415,SEH1L,chr18,protein_coding,1,0,0,0
2152040,ENSG00000101654.17,ENSG00000101654,RNMT,chr18,protein_coding,1,0,0,0
2158317,ENSG00000274578.1,ENSG00000274578,RP11-430E17.1,chr18,sense_intronic,1,0,0,0
2158818,ENSG00000046604.12,ENSG00000046604,DSG2,chr18,protein_coding,1,0,0,0
2159322,ENSG00000276282.1,ENSG00000276282,RP11-210K20.5,chr18,sense_intronic,1,0,0,0
2160382,ENSG00000101746.15,ENSG00000101746,NOL4,chr18,protein_coding,1,0,0,0
2161668,ENSG00000274400.1,ENSG00000274400,RP11-294N21.3,chr18,lincRNA,1,0,0,0
2162182,ENSG00000141429.13,ENSG00000141429,GALNT1,chr18,protein_coding,1,0,0,0
2164562,ENSG00000267313.7,ENSG00000267313,KC6,chr18,lincRNA,1,0,0,0
2164986,ENSG00000132872.11,ENSG00000132872,SYT4,chr18,protein_coding,1,0,0,0
2165699,ENSG00000152223.12,ENSG00000152223,EPG5,chr18,protein_coding,1,0,0,0
2169873,ENSG00000267322.2,ENSG00000267322,SNHG22,chr18,antisense,1,0,0,0
2170077,ENSG00000172361.5,ENSG00000172361,CFAP53,chr18,protein_coding,1,0,0,0
2171740,ENSG00000176624.10,ENSG00000176624,MEX3C,chr18,protein_coding,0,0,0,1
2171839,ENSG00000187323.11,ENSG00000187323,DCC,chr18,protein_coding,1,0,0,0
2172253,ENSG00000207233.1,ENSG00000207233,SNORA37,chr18,snoRNA,1,0,0,0
2175687,ENSG00000134440.11,ENSG00000134440,NARS,chr18,protein_coding,1,0,0,0
2176979,ENSG00000267504.1,ENSG00000267504,RP11-845C23.2,chr18,sense_intronic,0,1,0,0
2178010,ENSG00000101542.9,ENSG00000101542,CDH20,chr18,protein_coding,1,0,0,0
2180138,ENSG00000166401.14,ENSG00000166401,SERPINB8,chr18,protein_coding,1,0,0,0
2181856,ENSG00000265579.1,ENSG00000265579,RP11-713C5.1,chr18,sense_intronic,1,0,0,0
2182099,ENSG00000075336.11,ENSG00000075336,TIMM21,chr18,protein_coding,1,0,0,0
2184098,ENSG00000256463.8,ENSG00000256463,SALL3,chr18,protein_coding,1,0,0,1
2186758,ENSG00000099821.13,ENSG00000099821,POLRMT,chr19,protein_coding,1,0,0,0
2187086,ENSG00000099864.17,ENSG00000099864,PALM,chr19,protein_coding,1,0,0,0
2188834,ENSG00000064687.12,ENSG00000064687,ABCA7,chr19,protein_coding,1,0,0,0
2189857,ENSG00000167468.16,ENSG00000167468,GPX4,chr19,protein_coding,1,0,0,0
2190632,ENSG00000167470.12,ENSG00000167470,MIDN,chr19,protein_coding,1,0,0,0
2191621,ENSG00000115286.19,ENSG00000115286,NDUFS7,chr19,protein_coding,1,0,0,0
2192480,ENSG00000119559.15,ENSG00000119559,C19orf25,chr19,protein_coding,1,0,0,0
2192747,ENSG00000115255.10,ENSG00000115255,REEP6,chr19,protein_coding,1,0,0,0
2193967,ENSG00000079313.12,ENSG00000079313,REXO1,chr19,protein_coding,1,0,0,0
2195463,ENSG00000104886.10,ENSG00000104886,PLEKHJ1,chr19,protein_coding,1,0,0,0
2195852,ENSG00000130332.14,ENSG00000130332,LSM7,chr19,protein_coding,1,0,0,0
2196201,ENSG00000099800.7,ENSG00000099800,TIMM13,chr19,protein_coding,1,0,0,0
2196224,ENSG00000176619.11,ENSG00000176619,LMNB2,chr19,protein_coding,1,0,0,0
2196282,ENSG00000099860.8,ENSG00000099860,GADD45B,chr19,protein_coding,1,0,0,0
2197642,ENSG00000088256.8,ENSG00000088256,GNA11,chr19,protein_coding,1,0,0,0
2197768,ENSG00000125912.10,ENSG00000125912,NCLN,chr19,protein_coding,1,0,0,0
2198360,ENSG00000105325.13,ENSG00000105325,FZR1,chr19,protein_coding,1,0,0,0
2199110,ENSG00000186111.9,ENSG00000186111,PIP5K1C,chr19,protein_coding,1,0,0,0
2199898,ENSG00000105278.10,ENSG00000105278,ZFR2,chr19,protein_coding,1,0,0,0
2200472,ENSG00000268670.1,ENSG00000268670,CTD-2622I13.3,chr19,sense_intronic,1,0,0,0
2201118,ENSG00000105248.15,ENSG00000105248,CCDC94,chr19,protein_coding,1,0,0,0
2201565,ENSG00000008382.15,ENSG00000008382,MPND,chr19,protein_coding,1,0,0,0
2201767,ENSG00000141985.9,ENSG00000141985,SH3GL1,chr19,protein_coding,1,0,0,0
2201971,ENSG00000167671.11,ENSG00000167671,UBXN6,chr19,protein_coding,1,0,0,0
2202421,ENSG00000167680.15,ENSG00000167680,SEMA6B,chr19,protein_coding,1,0,0,0
2203200,ENSG00000205784.2,ENSG00000205784,ARRDC5,chr19,protein_coding,0,0,1,0
2205945,ENSG00000174886.12,ENSG00000174886,NDUFA11,chr19,protein_coding,1,0,0,0
2206619,ENSG00000087903.12,ENSG00000087903,RFX2,chr19,protein_coding,1,0,0,0
2207249,ENSG00000125656.8,ENSG00000125656,CLPP,chr19,protein_coding,1,0,0,0
2207319,ENSG00000125652.7,ENSG00000125652,ALKBH7,chr19,protein_coding,1,0,0,0
2208313,ENSG00000275234.1,ENSG00000275234,CTD-2396E7.11,chr19,antisense,1,0,0,0
2210328,ENSG00000104880.17,ENSG00000104880,ARHGEF18,chr19,protein_coding,1,0,0,0
2212763,ENSG00000183248.11,ENSG00000183248,PRR36,chr19,protein_coding,1,0,0,0
2213231,ENSG00000066044.14,ENSG00000066044,ELAVL1,chr19,protein_coding,1,0,0,0
2213796,ENSG00000090661.11,ENSG00000090661,CERS4,chr19,protein_coding,1,0,0,0
2217214,ENSG00000197961.11,ENSG00000197961,ZNF121,chr19,protein_coding,1,0,0,0
2218037,ENSG00000127445.13,ENSG00000127445,PIN1,chr19,protein_coding,1,0,0,0
2219834,ENSG00000090339.8,ENSG00000090339,ICAM1,chr19,protein_coding,1,0,0,0
2219921,ENSG00000105376.4,ENSG00000105376,ICAM5,chr19,protein_coding,1,0,0,0
2225852,ENSG00000173928.2,ENSG00000173928,SWSAP1,chr19,protein_coding,0,0,0,1
2226834,ENSG00000130159.13,ENSG00000130159,ECSIT,chr19,protein_coding,1,0,0,0
2227467,ENSG00000197332.8,ENSG00000197332,CTC-499B15.5,chr19,lincRNA,0,1,0,0
2227547,ENSG00000197044.10,ENSG00000197044,ZNF441,chr19,protein_coding,1,0,0,0
2228602,ENSG00000198342.9,ENSG00000198342,ZNF442,chr19,protein_coding,1,0,0,0
2228974,ENSG00000173875.13,ENSG00000173875,ZNF791,chr19,protein_coding,1,0,0,0
2229457,ENSG00000105583.9,ENSG00000105583,WDR83OS,chr19,protein_coding,1,0,0,0
2229802,ENSG00000132004.12,ENSG00000132004,FBXW9,chr19,protein_coding,1,0,0,0
2229879,ENSG00000105576.15,ENSG00000105576,TNPO2,chr19,protein_coding,1,0,0,0
2230540,ENSG00000095066.11,ENSG00000095066,HOOK2,chr19,protein_coding,1,0,0,0
2232043,ENSG00000179271.2,ENSG00000179271,GADD45GIP1,chr19,protein_coding,1,0,0,0
2232361,ENSG00000104903.4,ENSG00000104903,LYL1,chr19,protein_coding,1,0,0,0
2232712,ENSG00000160877.5,ENSG00000160877,NACC1,chr19,protein_coding,1,0,0,0
2232744,ENSG00000266897.1,ENSG00000266897,AC005546.2,chr19,lincRNA,1,0,0,0
2235814,ENSG00000132017.10,ENSG00000132017,DCAF15,chr19,protein_coding,1,0,0,0
2235886,ENSG00000132005.8,ENSG00000132005,RFX1,chr19,protein_coding,1,0,0,0
2240129,ENSG00000011451.17,ENSG00000011451,WIZ,chr19,protein_coding,1,0,0,0
2241512,ENSG00000167460.14,ENSG00000167460,TPM4,chr19,protein_coding,1,0,0,0
2242005,ENSG00000072958.8,ENSG00000072958,AP1M1,chr19,protein_coding,1,0,0,0
2243612,ENSG00000188039.13,ENSG00000188039,NWD1,chr19,protein_coding,1,0,0,0
2245004,ENSG00000053501.12,ENSG00000053501,USE1,chr19,protein_coding,1,0,1,0
2245929,ENSG00000127220.5,ENSG00000127220,ABHD8,chr19,protein_coding,1,0,0,0
2246600,ENSG00000141971.12,ENSG00000141971,MVB12A,chr19,protein_coding,1,0,0,0
2249430,ENSG00000273654.1,ENSG00000273654,CTB-52I2.4,chr19,transcribed_processed_pseudogene,1,0,0,0
2250018,ENSG00000105650.21,ENSG00000105650,PDE4C,chr19,protein_coding,1,0,0,0
2251959,ENSG00000006016.10,ENSG00000006016,CRLF1,chr19,protein_coding,1,0,0,0
2252141,ENSG00000167487.11,ENSG00000167487,KLHL26,chr19,protein_coding,1,0,0,0
2252647,ENSG00000223802.7,ENSG00000223802,CERS1,chr19,protein_coding,1,0,0,0
2255768,ENSG00000105717.13,ENSG00000105717,PBX4,chr19,protein_coding,0,1,0,0
2255917,ENSG00000089639.10,ENSG00000089639,GMIP,chr19,protein_coding,0,0,1,0
2256398,ENSG00000105708.8,ENSG00000105708,ZNF14,chr19,protein_coding,1,0,0,0
2256484,ENSG00000081665.13,ENSG00000081665,ZNF506,chr19,protein_coding,1,0,0,0
2257483,ENSG00000118620.12,ENSG00000118620,ZNF430,chr19,protein_coding,1,0,0,0
2257797,ENSG00000182141.10,ENSG00000182141,ZNF708,chr19,protein_coding,1,0,0,0
2258543,ENSG00000279377.1,ENSG00000279377,AC003973.3,chr19,TEC,1,0,0,0
2258911,ENSG00000213973.8,ENSG00000213973,ZNF99,chr19,protein_coding,1,0,0,0
2259248,ENSG00000269416.5,ENSG00000269416,LINC01224,chr19,lincRNA,1,0,0,0
2259597,ENSG00000213096.10,ENSG00000213096,ZNF254,chr19,protein_coding,1,0,0,0
2260386,ENSG00000105173.13,ENSG00000105173,CCNE1,chr19,protein_coding,1,0,0,0
2261359,ENSG00000105186.15,ENSG00000105186,ANKRD27,chr19,protein_coding,1,0,0,0
2264161,ENSG00000153896.17,ENSG00000153896,ZNF599,chr19,protein_coding,0,0,0,1
2265207,ENSG00000266964.5,ENSG00000266964,FXYD1,chr19,protein_coding,1,0,0,0
2271620,ENSG00000161277.10,ENSG00000161277,THAP8,chr19,protein_coding,1,0,0,0
2271659,ENSG00000075702.16,ENSG00000075702,WDR62,chr19,protein_coding,0,0,0,1
2273284,ENSG00000225975.6,ENSG00000225975,LINC01534,chr19,lincRNA,0,0,0,1
2275301,ENSG00000180458.2,ENSG00000180458,CTD-3064H18.4,chr19,antisense,0,0,0,1
2275305,ENSG00000267470.5,ENSG00000267470,ZNF571-AS1,chr19,antisense,0,0,0,1
2277622,ENSG00000179168.14,ENSG00000179168,GGN,chr19,protein_coding,1,0,0,0
2279097,ENSG00000268055.1,ENSG00000268055,AC067969.2,chr19,antisense,1,0,0,0
2279470,ENSG00000178982.9,ENSG00000178982,EIF3K,chr19,protein_coding,1,0,0,0
2280525,ENSG00000187994.13,ENSG00000187994,RINL,chr19,protein_coding,1,0,0,0
2281118,ENSG00000104835.14,ENSG00000104835,SARS2,chr19,protein_coding,1,0,0,0
2281449,ENSG00000269190.5,ENSG00000269190,FBXO17,chr19,protein_coding,0,0,0,1
2282678,ENSG00000128016.5,ENSG00000128016,ZFP36,chr19,protein_coding,1,0,0,0
2282712,ENSG00000090924.14,ENSG00000090924,PLEKHG2,chr19,protein_coding,1,0,0,0
2283909,ENSG00000176401.5,ENSG00000176401,EID2B,chr19,protein_coding,1,0,0,0
2283928,ENSG00000176396.10,ENSG00000176396,EID2,chr19,protein_coding,1,0,0,0
2285073,ENSG00000130758.7,ENSG00000130758,MAP3K10,chr19,protein_coding,1,0,0,0
2288266,ENSG00000086544.2,ENSG00000086544,ITPKC,chr19,protein_coding,0,0,1,0
2290317,ENSG00000123810.7,ENSG00000123810,B9D2,chr19,protein_coding,1,0,0,0
2290353,ENSG00000077348.8,ENSG00000077348,EXOSC5,chr19,protein_coding,1,0,0,0
2293512,ENSG00000079432.7,ENSG00000079432,CIC,chr19,protein_coding,1,0,0,0
2295821,ENSG00000124466.8,ENSG00000124466,LYPD3,chr19,protein_coding,1,0,0,0
2296906,ENSG00000104783.11,ENSG00000104783,KCNN4,chr19,protein_coding,0,0,0,1
2297023,ENSG00000159871.14,ENSG00000159871,LYPD5,chr19,protein_coding,0,0,0,1
2299927,ENSG00000130203.9,ENSG00000130203,APOE,chr19,protein_coding,1,0,0,0
2299975,ENSG00000280087.1,ENSG00000280087,CTB-129P6.7,chr19,TEC,1,0,0,0
2300402,ENSG00000104856.13,ENSG00000104856,RELB,chr19,protein_coding,1,0,0,0
2301916,ENSG00000117877.10,ENSG00000117877,CD3EAP,chr19,protein_coding,0,0,1,0
2301953,ENSG00000012061.15,ENSG00000012061,ERCC1,chr19,protein_coding,1,0,0,0
2303789,ENSG00000104936.17,ENSG00000104936,DMPK,chr19,protein_coding,1,0,0,0
2304185,ENSG00000185800.11,ENSG00000185800,DMWD,chr19,protein_coding,1,0,0,0
2304880,ENSG00000204869.8,ENSG00000204869,IGFL4,chr19,protein_coding,0,1,0,0
2304920,ENSG00000267922.1,ENSG00000267922,AC007193.6,chr19,lincRNA,1,0,0,0
2305586,ENSG00000182013.17,ENSG00000182013,PNMAL1,chr19,protein_coding,1,0,0,0
2308162,ENSG00000118160.13,ENSG00000118160,SLC8A2,chr19,protein_coding,1,0,0,0
2311720,ENSG00000142235.8,ENSG00000142235,LMTK3,chr19,protein_coding,1,0,0,0
2311881,ENSG00000063177.12,ENSG00000063177,RPL18,chr19,protein_coding,1,0,0,0
2312071,ENSG00000063176.15,ENSG00000063176,SPHK2,chr19,protein_coding,1,0,0,0
2312989,ENSG00000105559.11,ENSG00000105559,PLEKHA4,chr19,protein_coding,0,1,0,0
2313652,ENSG00000087086.14,ENSG00000087086,FTL,chr19,protein_coding,1,0,0,0
2317143,ENSG00000104870.12,ENSG00000104870,FCGRT,chr19,protein_coding,1,0,0,0
2317321,ENSG00000142552.7,ENSG00000142552,RCN3,chr19,protein_coding,0,0,0,1
2317627,ENSG00000126464.13,ENSG00000126464,PRR12,chr19,protein_coding,1,0,0,0
2317719,ENSG00000126461.14,ENSG00000126461,SCAF1,chr19,protein_coding,1,0,0,0
2324140,ENSG00000268231.1,ENSG00000268231,CTD-2560K21.6,chr19,sense_intronic,1,0,0,0
2326799,ENSG00000186806.5,ENSG00000186806,VSIG10L,chr19,protein_coding,1,0,0,0
2326859,ENSG00000105379.9,ENSG00000105379,ETFB,chr19,protein_coding,1,0,0,0
2326930,ENSG00000160318.6,ENSG00000160318,CLDND2,chr19,protein_coding,1,0,0,0
2327937,ENSG00000171051.8,ENSG00000171051,FPR1,chr19,protein_coding,1,0,0,0
2330994,ENSG00000170949.17,ENSG00000170949,ZNF160,chr19,protein_coding,1,0,0,0
2332141,ENSG00000130844.16,ENSG00000130844,ZNF331,chr19,protein_coding,1,0,0,0
2336712,ENSG00000186818.12,ENSG00000186818,LILRB4,chr19,protein_coding,0,0,1,0
2339983,ENSG00000105063.18,ENSG00000105063,PPP6R1,chr19,protein_coding,1,0,0,0
2341233,ENSG00000197483.9,ENSG00000197483,ZNF628,chr19,protein_coding,1,0,0,0
2341495,ENSG00000171443.6,ENSG00000171443,ZNF524,chr19,protein_coding,1,0,0,0
2341519,ENSG00000261221.3,ENSG00000261221,ZNF865,chr19,protein_coding,1,0,0,0
2341638,ENSG00000173581.7,ENSG00000173581,CCDC106,chr19,protein_coding,1,0,0,0
2343641,ENSG00000197951.8,ENSG00000197951,ZNF71,chr19,protein_coding,1,0,0,0
2343936,ENSG00000198300.12,ENSG00000198300,PEG3,chr19,protein_coding,1,0,0,0
2344190,ENSG00000083844.10,ENSG00000083844,ZNF264,chr19,protein_coding,1,0,0,0
2344495,ENSG00000131845.14,ENSG00000131845,ZNF304,chr19,protein_coding,1,0,0,0
2344618,ENSG00000188785.11,ENSG00000188785,ZNF548,chr19,protein_coding,1,0,0,0
2345624,ENSG00000213762.11,ENSG00000213762,ZNF134,chr19,protein_coding,1,0,0,0
2345957,ENSG00000152443.12,ENSG00000152443,ZNF776,chr19,protein_coding,1,0,0,0
2346847,ENSG00000268660.1,ENSG00000268660,LETM1P2,chr19,processed_pseudogene,1,0,0,0
2347108,ENSG00000181894.14,ENSG00000181894,ZNF329,chr19,protein_coding,1,0,0,0
2348419,ENSG00000083807.9,ENSG00000083807,SLC27A5,chr19,protein_coding,1,0,0,0
2348519,ENSG00000119574.12,ENSG00000119574,ZBTB45,chr19,protein_coding,1,0,0,0
2349374,ENSG00000125826.19,ENSG00000125826,RBCK1,chr20,protein_coding,1,0,0,0
2349646,ENSG00000101266.17,ENSG00000101266,CSNK2A1,chr20,protein_coding,1,0,0,0
2349926,ENSG00000125898.12,ENSG00000125898,FAM110A,chr20,protein_coding,1,0,0,0
2350157,ENSG00000125895.5,ENSG00000125895,TMEM74B,chr20,protein_coding,0,0,0,1
2351737,ENSG00000149488.12,ENSG00000149488,TMC2,chr20,protein_coding,1,0,0,0
2353084,ENSG00000125901.5,ENSG00000125901,MRPS26,chr20,protein_coding,1,0,0,0
2353687,ENSG00000088812.17,ENSG00000088812,ATRN,chr20,protein_coding,1,0,0,0
